# wavelength(um)    fp/fs
0.112006     6.31046000e-04
0.112044     6.25403000e-04
0.112081     8.96705000e-04
0.112118     6.79905000e-04
0.112156     5.81347000e-04
0.112193     1.08268000e-03
0.112231     6.73986000e-04
0.112268     8.07030000e-04
0.112305     6.44750000e-04
0.112343     6.71872000e-04
0.112380     6.63922000e-04
0.112418     6.02633000e-04
0.112455     6.33089000e-04
0.112493     6.72539000e-04
0.112530     5.91106000e-04
0.112568     6.52998000e-04
0.112605     6.46327000e-04
0.112643     2.22048000e-03
0.112680     6.86852000e-04
0.112718     6.50796000e-04
0.112755     5.60829000e-04
0.112793     6.41266000e-04
0.112831     6.71771000e-04
0.112868     6.65303000e-04
0.112906     6.64043000e-04
0.112943     6.85233000e-04
0.112981     7.85280000e-04
0.113019     6.52829000e-04
0.113056     3.05237000e-03
0.113094     6.52349000e-04
0.113132     5.75908000e-04
0.113170     6.26118000e-04
0.113207     6.51825000e-04
0.113245     6.28394000e-04
0.113283     6.15203000e-04
0.113320     6.48132000e-04
0.113358     6.30831000e-04
0.113396     7.92261000e-04
0.113434     6.28890000e-04
0.113472     6.42889000e-04
0.113509     6.01200000e-04
0.113547     6.43817000e-04
0.113585     1.22998000e-03
0.113623     6.77044000e-04
0.113661     6.62609000e-04
0.113699     5.79937000e-04
0.113737     6.15314000e-04
0.113775     6.18181000e-04
0.113813     5.33459000e-04
0.113850     6.60284000e-04
0.113888     5.66022000e-04
0.113926     6.95793000e-04
0.113964     6.80346000e-04
0.114002     9.32062000e-04
0.114040     1.18204000e-03
0.114078     1.09128000e-03
0.114116     6.06973000e-04
0.114154     5.70197000e-04
0.114192     5.12953000e-04
0.114231     3.51045000e-03
0.114269     5.59126000e-04
0.114307     6.04795000e-04
0.114345     6.26526000e-04
0.114383     6.48683000e-04
0.114421     5.64833000e-04
0.114459     6.05379000e-04
0.114497     2.27391000e-03
0.114536     6.08950000e-04
0.114574     5.52050000e-04
0.114612     5.39606000e-04
0.114650     6.34747000e-04
0.114688     6.48086000e-04
0.114727     6.20810000e-04
0.114765     6.21200000e-04
0.114803     6.19408000e-04
0.114841     6.30769000e-04
0.114880     5.89170000e-04
0.114918     5.93170000e-04
0.114956     7.81277000e-04
0.114994     6.11357000e-04
0.115033     6.72654000e-04
0.115071     8.46892000e-04
0.115110     8.41165000e-04
0.115148     6.38144000e-04
0.115186     5.66995000e-04
0.115225     5.71121000e-04
0.115263     5.57797000e-04
0.115301     1.75763000e-03
0.115340     6.09715000e-04
0.115378     6.44836000e-04
0.115417     6.26873000e-04
0.115455     6.64352000e-04
0.115494     6.80906000e-04
0.115532     6.80878000e-04
0.115571     1.69798000e-03
0.115609     6.58011000e-04
0.115648     1.37903000e-03
0.115686     6.85208000e-04
0.115725     6.77008000e-04
0.115764     1.23797000e-03
0.115802     8.13897000e-04
0.115841     6.84153000e-04
0.115879     6.75907000e-04
0.115918     7.64372000e-04
0.115957     7.22881000e-04
0.115995     6.56893000e-04
0.116034     5.28887000e-04
0.116073     6.76266000e-04
0.116111     6.85149000e-04
0.116150     6.84304000e-04
0.116189     5.53907000e-04
0.116227     6.75794000e-04
0.116266     5.17760000e-04
0.116305     5.09845000e-04
0.116344     6.70738000e-04
0.116383     6.95601000e-04
0.116421     6.70531000e-04
0.116460     6.68249000e-04
0.116499     6.78799000e-04
0.116538     6.27378000e-04
0.116577     5.91196000e-04
0.116615     6.69590000e-04
0.116654     5.32651000e-04
0.116693     5.22560000e-04
0.116732     6.31702000e-04
0.116771     6.27699000e-04
0.116810     6.41168000e-04
0.116849     1.48620000e-03
0.116888     6.34355000e-04
0.116927     5.42964000e-04
0.116966     5.81959000e-04
0.117005     6.63158000e-04
0.117044     6.43940000e-04
0.117083     6.70279000e-04
0.117122     6.62631000e-04
0.117161     5.55614000e-04
0.117200     6.33570000e-04
0.117239     5.79957000e-04
0.117278     6.08329000e-04
0.117317     6.41281000e-04
0.117356     6.32602000e-04
0.117395     6.49712000e-04
0.117434     5.36596000e-04
0.117474     6.06225000e-04
0.117513     6.67038000e-04
0.117552     6.07928000e-04
0.117591     6.67187000e-04
0.117630     6.02694000e-04
0.117670     5.88213000e-04
0.117709     6.13629000e-04
0.117748     5.06644000e-04
0.117787     6.35620000e-04
0.117827     5.19929000e-04
0.117866     5.01719000e-04
0.117905     5.60223000e-04
0.117944     6.62520000e-04
0.117984     6.37859000e-04
0.118023     5.86799000e-04
0.118062     5.74959000e-04
0.118102     6.64516000e-04
0.118141     6.50702000e-04
0.118180     5.25096000e-04
0.118220     5.81617000e-04
0.118259     9.44302000e-04
0.118299     5.31996000e-04
0.118338     5.73776000e-04
0.118378     5.61576000e-04
0.118417     6.59738000e-04
0.118457     5.16346000e-04
0.118496     5.38356000e-04
0.118535     5.62376000e-04
0.118575     6.51642000e-04
0.118615     5.27775000e-04
0.118654     6.53948000e-04
0.118694     6.59563000e-04
0.118733     6.55499000e-04
0.118773     6.70599000e-04
0.118812     5.83786000e-04
0.118852     6.39949000e-04
0.118892     6.75668000e-04
0.118931     5.06517000e-04
0.118971     6.62979000e-04
0.119011     6.29362000e-04
0.119050     6.73928000e-04
0.119090     6.53214000e-04
0.119130     5.25363000e-04
0.119169     5.67447000e-04
0.119209     6.47586000e-04
0.119249     6.21344000e-04
0.119288     6.77634000e-04
0.119328     9.37254000e-04
0.119368     5.72000000e-04
0.119408     6.09338000e-04
0.119448     6.53709000e-04
0.119487     6.61356000e-04
0.119527     5.05657000e-04
0.119567     5.45839000e-04
0.119607     6.15877000e-04
0.119647     6.64959000e-04
0.119687     6.54877000e-04
0.119727     1.06213000e-03
0.119767     5.07630000e-04
0.119806     1.50566000e-03
0.119846     4.70826000e-04
0.119886     5.27563000e-04
0.119926     6.32004000e-04
0.119966     7.64613000e-04
0.120006     6.53998000e-04
0.120046     6.75036000e-04
0.120086     6.34298000e-04
0.120126     6.53209000e-04
0.120166     5.86595000e-04
0.120206     4.90974000e-04
0.120246     5.88552000e-04
0.120287     4.04526000e-04
0.120327     6.78373000e-04
0.120367     6.59333000e-04
0.120407     6.41710000e-04
0.120447     5.32691000e-04
0.120487     6.16839000e-04
0.120527     6.46449000e-04
0.120567     4.82235000e-04
0.120608     6.05117000e-04
0.120648     5.69979000e-04
0.120688     5.02784000e-04
0.120728     5.20424000e-04
0.120769     4.76125000e-04
0.120809     4.86820000e-04
0.120849     5.03376000e-04
0.120889     5.49769000e-04
0.120930     6.29921000e-04
0.120970     6.70875000e-04
0.121010     6.20513000e-04
0.121051     5.74618000e-04
0.121091     6.71638000e-04
0.121131     9.89681000e-04
0.121172     1.56503000e-03
0.121212     7.31206000e-04
0.121253     2.45010000e-03
0.121293     2.86256000e-03
0.121333     6.99707000e-04
0.121374     3.39094000e-02
0.121414     1.61193000e-02
0.121455     6.81226000e-04
0.121495     2.42274000e-03
0.121536     8.60594000e-03
0.121576     1.37782000e-03
0.121617     2.01124000e-03
0.121657     9.57803000e-03
0.121698     7.50619000e-04
0.121738     9.56798000e-04
0.121779     1.43329000e-03
0.121820     1.69974000e-03
0.121860     6.68225000e-04
0.121901     8.13490000e-04
0.121941     2.54764000e-03
0.121982     6.86032000e-04
0.122023     6.61577000e-04
0.122063     5.94937000e-04
0.122104     6.61220000e-04
0.122145     6.82077000e-04
0.122186     6.07409000e-04
0.122226     5.72208000e-04
0.122267     4.98611000e-04
0.122308     6.49012000e-04
0.122349     4.72398000e-04
0.122389     5.17490000e-04
0.122430     6.61451000e-04
0.122471     6.66082000e-04
0.122512     4.43733000e-04
0.122553     4.71949000e-04
0.122593     6.63271000e-04
0.122634     6.01906000e-04
0.122675     6.44018000e-04
0.122716     5.67790000e-04
0.122757     5.39473000e-04
0.122798     6.17460000e-04
0.122839     5.90340000e-04
0.122880     3.91567000e-04
0.122921     5.12998000e-04
0.122962     6.66524000e-04
0.123003     4.41775000e-04
0.123044     5.61650000e-04
0.123085     3.74484000e-04
0.123126     3.68610000e-04
0.123167     4.70346000e-04
0.123208     4.91007000e-04
0.123249     5.91631000e-04
0.123290     5.86274000e-04
0.123331     4.57193000e-04
0.123372     6.71828000e-04
0.123413     3.95233000e-04
0.123454     6.58778000e-04
0.123496     6.10002000e-04
0.123537     3.95962000e-04
0.123578     3.32708000e-04
0.123619     4.62867000e-04
0.123660     3.38864000e-04
0.123702     6.45031000e-04
0.123743     6.46600000e-04
0.123784     6.55918000e-04
0.123825     5.75084000e-04
0.123867     6.71466000e-04
0.123908     3.04963000e-04
0.123949     6.49372000e-04
0.123991     3.81180000e-04
0.124032     3.06331000e-04
0.124073     6.37202000e-04
0.124115     4.99642000e-04
0.124156     2.59269000e-04
0.124197     6.52134000e-04
0.124239     3.77308000e-04
0.124280     6.71068000e-04
0.124322     3.21440000e-04
0.124363     2.24172000e-04
0.124404     3.66158000e-04
0.124446     3.80413000e-04
0.124487     4.83559000e-04
0.124529     2.19444000e-04
0.124570     5.08249000e-04
0.124612     4.78981000e-04
0.124653     2.60989000e-04
0.124695     3.91073000e-04
0.124737     5.92675000e-04
0.124778     3.33423000e-04
0.124820     4.83549000e-04
0.124861     3.80984000e-04
0.124903     2.65567000e-04
0.124945     2.69095000e-04
0.124986     5.83550000e-04
0.125028     3.10289000e-04
0.125070     5.78051000e-04
0.125111     3.14086000e-04
0.125153     4.54679000e-04
0.125195     4.55218000e-04
0.125236     5.82327000e-04
0.125278     4.43225000e-04
0.125320     5.83417000e-04
0.125362     5.07782000e-04
0.125403     5.71823000e-04
0.125445     4.85762000e-04
0.125487     6.13988000e-04
0.125529     4.46325000e-04
0.125571     4.29293000e-04
0.125613     3.70601000e-04
0.125655     3.47933000e-04
0.125696     2.14175000e-04
0.125738     4.63594000e-04
0.125780     2.30737000e-04
0.125822     2.39546000e-04
0.125864     3.29269000e-04
0.125906     2.45500000e-04
0.125948     2.56388000e-04
0.125990     5.72492000e-04
0.126032     4.53142000e-04
0.126074     5.07779000e-04
0.126116     4.06960000e-04
0.126158     4.51742000e-04
0.126200     4.97551000e-04
0.126242     2.30280000e-04
0.126284     2.56717000e-04
0.126326     3.03696000e-04
0.126368     3.95161000e-04
0.126411     4.45823000e-04
0.126453     2.89551000e-04
0.126495     5.40482000e-04
0.126537     5.16633000e-04
0.126579     2.94044000e-04
0.126621     3.32122000e-04
0.126664     3.10375000e-04
0.126706     4.88888000e-04
0.126748     4.60962000e-04
0.126790     1.67527000e-04
0.126833     4.43924000e-04
0.126875     4.00322000e-04
0.126917     3.36955000e-04
0.126959     2.17502000e-04
0.127002     1.59087000e-04
0.127044     4.70186000e-04
0.127086     2.78739000e-04
0.127129     5.32459000e-04
0.127171     4.25582000e-04
0.127214     3.96418000e-04
0.127256     2.42388000e-04
0.127298     5.75451000e-04
0.127341     5.19188000e-04
0.127383     1.82268000e-04
0.127426     2.10909000e-04
0.127468     2.03433000e-04
0.127511     3.16240000e-04
0.127553     5.08589000e-04
0.127596     4.21152000e-04
0.127638     2.91437000e-04
0.127681     7.96603000e-04
0.127723     5.81733000e-04
0.127766     2.89659000e-03
0.127809     4.93042000e-04
0.127851     3.06849000e-04
0.127894     2.01124000e-04
0.127936     3.59811000e-04
0.127979     4.54659000e-04
0.128022     6.14575000e-04
0.128064     1.00203000e-03
0.128107     6.22611000e-04
0.128150     4.10950000e-04
0.128192     6.30328000e-04
0.128235     1.62440000e-04
0.128278     6.00680000e-04
0.128321     2.01531000e-04
0.128363     5.39267000e-04
0.128406     5.79203000e-04
0.128449     5.96077000e-04
0.128492     6.31124000e-04
0.128535     6.17167000e-04
0.128578     5.95291000e-04
0.128620     6.18492000e-04
0.128663     2.45642000e-04
0.128706     3.33447000e-04
0.128749     2.17742000e-04
0.128792     6.28207000e-04
0.128835     6.16545000e-04
0.128878     5.86304000e-04
0.128921     3.89938000e-04
0.128964     2.49719000e-04
0.129007     2.08217000e-04
0.129050     4.67587000e-04
0.129093     3.80282000e-04
0.129136     5.77250000e-04
0.129179     1.63162000e-04
0.129222     6.13334000e-04
0.129265     3.08423000e-04
0.129308     2.05058000e-04
0.129351     4.72268000e-04
0.129394     5.24301000e-04
0.129437     2.21382000e-04
0.129481     2.47326000e-04
0.129524     1.64120000e-04
0.129567     2.04676000e-04
0.129610     4.71455000e-04
0.129653     1.77246000e-04
0.129697     2.13301000e-04
0.129740     1.73377000e-04
0.129783     4.79606000e-04
0.129826     1.69600000e-04
0.129870     1.93164000e-04
0.129913     3.57979000e-04
0.129956     2.65815000e-04
0.129999     2.45224000e-04
0.130043     3.63484000e-04
0.130086     3.97526000e-04
0.130130     1.77306000e-04
0.130173     1.94099000e-04
0.130216     4.81058000e-04
0.130260     6.24965000e-04
0.130303     5.31508000e-04
0.130347     5.95443000e-04
0.130390     1.93326000e-04
0.130433     2.82626000e-04
0.130477     3.60035000e-04
0.130520     2.23951000e-04
0.130564     5.99598000e-04
0.130607     6.02241000e-04
0.130651     1.83843000e-04
0.130695     3.81952000e-04
0.130738     5.65930000e-04
0.130782     1.58313000e-04
0.130825     3.31368000e-04
0.130869     1.82977000e-04
0.130913     2.69959000e-04
0.130956     5.21167000e-04
0.131000     4.98652000e-04
0.131043     2.73859000e-04
0.131087     2.86811000e-04
0.131131     3.94002000e-04
0.131175     2.84866000e-04
0.131218     1.78856000e-04
0.131262     3.17898000e-04
0.131306     4.13133000e-04
0.131350     4.31055000e-04
0.131393     4.71879000e-04
0.131437     1.83552000e-04
0.131481     4.34066000e-04
0.131525     4.32574000e-04
0.131569     3.40987000e-04
0.131612     2.16559000e-04
0.131656     2.27661000e-04
0.131700     1.76057000e-04
0.131744     1.67168000e-04
0.131788     4.96691000e-04
0.131832     2.09762000e-04
0.131876     1.69785000e-04
0.131920     7.35288000e-04
0.131964     1.51962000e-04
0.132008     1.77013000e-04
0.132052     4.32423000e-04
0.132096     1.70373000e-04
0.132140     3.97400000e-04
0.132184     4.22940000e-04
0.132228     1.61563000e-04
0.132272     4.35769000e-04
0.132316     2.09421000e-04
0.132360     4.12082000e-04
0.132404     1.66379000e-04
0.132449     2.72583000e-04
0.132493     4.75781000e-04
0.132537     2.16772000e-04
0.132581     2.39858000e-04
0.132625     2.20239000e-04
