# wavelength(um)    fp/fs
0.174365     2.23107000e-05
0.174423     5.83475000e-09
0.174481     2.92615000e-05
0.174539     1.87256000e-07
0.174597     1.96180000e-05
0.174655     1.93138000e-05
0.174714     2.72144000e-05
0.174772     1.21213000e-06
0.174830     1.72271000e-05
0.174888     1.54795000e-05
0.174947     3.65909000e-06
0.175005     5.79240000e-06
0.175063     1.97160000e-06
0.175122     3.17344000e-05
0.175180     2.65709000e-05
0.175238     1.85774000e-06
0.175297     1.71151000e-05
0.175355     6.21317000e-10
0.175414     7.60356000e-06
0.175472     1.21099000e-05
0.175531     2.97347000e-05
0.175589     1.18098000e-07
0.175648     2.22334000e-06
0.175706     8.07954000e-08
0.175765     4.37826000e-06
0.175823     1.01053000e-06
0.175882     1.74527000e-06
0.175941     2.18587000e-06
0.175999     2.43453000e-05
0.176058     2.04312000e-05
0.176117     2.56267000e-06
0.176175     9.88620000e-07
0.176234     3.76220000e-07
0.176293     6.05734000e-08
0.176352     4.20277000e-06
0.176410     9.06799000e-07
0.176469     1.12777000e-05
0.176528     1.62087000e-08
0.176587     1.78259000e-05
0.176646     6.48425000e-06
0.176705     3.25511000e-05
0.176763     8.52947000e-06
0.176822     3.47525000e-07
0.176881     2.30972000e-06
0.176940     3.07153000e-06
0.176999     9.72476000e-06
0.177058     7.71103000e-08
0.177117     1.99714000e-07
0.177176     3.03024000e-05
0.177235     3.84600000e-05
0.177294     4.64751000e-05
0.177354     3.65244000e-05
0.177413     1.62988000e-05
0.177472     2.46822000e-05
0.177531     3.38987000e-05
0.177590     4.58403000e-05
0.177649     2.39945000e-05
0.177709     7.56774000e-06
0.177768     4.83153000e-05
0.177827     3.98762000e-05
0.177886     5.34053000e-05
0.177946     2.83689000e-05
0.178005     2.92990000e-05
0.178064     5.28926000e-05
0.178124     3.86306000e-05
0.178183     1.28960000e-05
0.178242     5.17377000e-05
0.178302     4.72575000e-05
0.178361     3.08195000e-05
0.178421     1.77145000e-05
0.178480     2.17861000e-05
0.178540     3.95285000e-05
0.178599     4.82641000e-05
0.178659     1.77388000e-05
0.178718     5.31574000e-05
0.178778     4.95735000e-05
0.178837     3.21476000e-05
0.178897     4.73482000e-05
0.178957     4.48577000e-05
0.179016     4.53389000e-05
0.179076     4.52334000e-05
0.179136     4.45591000e-05
0.179195     4.47229000e-05
0.179255     5.24901000e-05
0.179315     5.14723000e-05
0.179375     5.18181000e-05
0.179434     5.21655000e-05
0.179494     5.12354000e-05
0.179554     3.76861000e-05
0.179614     1.16752000e-05
0.179674     3.59978000e-05
0.179734     3.18670000e-05
0.179794     5.52319000e-06
0.179854     3.76172000e-05
0.179914     1.34549000e-05
0.179973     4.38891000e-05
0.180033     4.34594000e-05
0.180093     3.87413000e-05
0.180154     8.33093000e-06
0.180214     4.38038000e-10
0.180274     1.80947000e-05
0.180334     2.48720000e-05
0.180394     1.82756000e-05
0.180454     3.79677000e-05
0.180514     1.61132000e-07
0.180574     3.49355000e-05
0.180634     4.22456000e-05
0.180695     3.88370000e-05
0.180755     1.84558000e-06
0.180815     3.90759000e-05
0.180875     4.54810000e-07
0.180936     3.96670000e-05
0.180996     2.40091000e-05
0.181056     3.62921000e-05
0.181117     2.93110000e-05
0.181177     1.39222000e-05
0.181238     3.54882000e-05
0.181298     3.43192000e-05
0.181358     2.42669000e-05
0.181419     1.39250000e-05
0.181479     2.76079000e-05
0.181540     2.32646000e-05
0.181600     3.67673000e-05
0.181661     2.95635000e-05
0.181721     1.97324000e-05
0.181782     3.13363000e-05
0.181843     4.03298000e-05
0.181903     3.01675000e-05
0.181964     4.38423000e-06
0.182024     3.25020000e-05
0.182085     3.18732000e-05
0.182146     4.98402000e-06
0.182207     3.70255000e-05
0.182267     3.53888000e-05
0.182328     3.19931000e-05
0.182389     2.87823000e-05
0.182450     1.73018000e-05
0.182510     2.25092000e-06
0.182571     2.01791000e-05
0.182632     6.74936000e-06
0.182693     7.46051000e-06
0.182754     1.41404000e-06
0.182815     4.19311000e-07
0.182876     3.86925000e-06
0.182937     1.21325000e-05
0.182998     1.70290000e-05
0.183059     1.98286000e-05
0.183120     2.56369000e-05
0.183181     1.35528000e-05
0.183242     2.66732000e-05
0.183303     3.60085000e-07
0.183364     2.67112000e-05
0.183425     1.92892000e-05
0.183486     2.92935000e-05
0.183547     2.84587000e-05
0.183609     2.79850000e-05
0.183670     1.52571000e-05
0.183731     9.86852000e-06
0.183792     5.01586000e-06
0.183854     1.95305000e-05
0.183915     1.30422000e-05
0.183976     7.27922000e-07
0.184037     1.30995000e-05
0.184099     6.38597000e-07
0.184160     4.28906000e-08
0.184222     4.09341000e-06
0.184283     1.25244000e-05
0.184344     7.93917000e-06
0.184406     7.43663000e-06
0.184467     1.25357000e-05
0.184529     9.94724000e-06
0.184590     9.55399000e-06
0.184652     7.98019000e-06
0.184713     2.48667000e-06
0.184775     9.58294000e-07
0.184837     3.43283000e-07
0.184898     2.57003000e-06
0.184960     2.08785000e-06
0.185021     1.09625000e-06
0.185083     3.68863000e-07
0.185145     2.99550000e-08
0.185207     7.52044000e-08
0.185268     4.94695000e-07
0.185330     9.20635000e-07
0.185392     4.00343000e-08
0.185454     4.37232000e-07
0.185515     3.21295000e-07
0.185577     1.54075000e-07
0.185639     4.28202000e-07
0.185701     1.31863000e-06
0.185763     6.27148000e-09
0.185825     9.85823000e-07
0.185887     2.81641000e-06
0.185949     1.90076000e-06
0.186011     2.88115000e-06
0.186073     1.43170000e-06
0.186135     8.05518000e-07
0.186197     1.48267000e-07
0.186259     8.24896000e-08
0.186321     6.25834000e-07
0.186383     8.83520000e-08
0.186445     2.98858000e-07
0.186507     8.21823000e-08
0.186569     1.19075000e-07
0.186632     1.08212000e-07
0.186694     5.50459000e-08
0.186756     1.04624000e-06
0.186818     2.14022000e-06
0.186881     2.32585000e-06
0.186943     9.57248000e-07
0.187005     4.04246000e-08
0.187068     1.10782000e-07
0.187130     9.10889000e-07
0.187192     2.18772000e-08
0.187255     7.13987000e-08
0.187317     2.17933000e-08
0.187380     3.53425000e-07
0.187442     1.47379000e-06
0.187504     8.98579000e-07
0.187567     1.28810000e-06
0.187630     1.11093000e-07
0.187692     1.11835000e-06
0.187755     2.10849000e-06
0.187817     2.32493000e-07
0.187880     2.92992000e-08
0.187942     1.95756000e-06
0.188005     1.47510000e-06
0.188068     1.13496000e-06
0.188130     4.61567000e-09
0.188193     2.70294000e-06
0.188256     2.34077000e-06
0.188319     7.08903000e-07
0.188381     3.26307000e-09
0.188444     8.33983000e-07
0.188507     1.82317000e-06
0.188570     6.49874000e-07
0.188633     1.85238000e-06
0.188696     1.03729000e-06
0.188758     9.57006000e-08
0.188821     8.78677000e-08
0.188884     7.51641000e-07
0.188947     1.52971000e-06
0.189010     3.78337000e-06
0.189073     7.58701000e-06
0.189136     6.86386000e-06
0.189199     4.96358000e-06
0.189262     3.65524000e-06
0.189326     8.03934000e-06
0.189389     1.40929000e-05
0.189452     1.43411000e-06
0.189515     1.71926000e-05
0.189578     2.03271000e-05
0.189641     2.11550000e-05
0.189704     2.01793000e-05
0.189768     2.05967000e-05
0.189831     1.33809000e-05
0.189894     4.57919000e-06
0.189958     7.33565000e-06
0.190021     1.85653000e-05
0.190084     2.10615000e-05
0.190148     2.26449000e-05
0.190211     3.31134000e-06
0.190274     1.42303000e-05
0.190338     2.59112000e-08
0.190401     4.91638000e-06
0.190465     2.91159000e-06
0.190528     1.94108000e-05
0.190592     2.30362000e-05
0.190655     2.48083000e-05
0.190719     1.33763000e-05
0.190782     2.60955000e-05
0.190846     1.66233000e-05
0.190910     2.42345000e-05
0.190973     2.01008000e-05
0.191037     3.44450000e-06
0.191101     1.52279000e-05
0.191164     2.25314000e-05
0.191228     8.06369000e-07
0.191292     1.71192000e-05
0.191355     1.24044000e-05
0.191419     1.09205000e-05
0.191483     5.00900000e-06
0.191547     2.16501000e-06
0.191611     1.38306000e-05
0.191675     1.09507000e-06
0.191738     1.84258000e-06
0.191802     2.16818000e-05
0.191866     2.15477000e-07
0.191930     2.21338000e-05
0.191994     2.20366000e-05
0.192058     1.83310000e-05
0.192122     2.07511000e-05
0.192186     1.46529000e-05
0.192250     1.48406000e-05
0.192314     1.66987000e-05
0.192379     7.52151000e-06
0.192443     5.37622000e-06
0.192507     1.40109000e-05
0.192571     1.42374000e-05
0.192635     7.13055000e-06
0.192699     6.59774000e-06
0.192764     2.12994000e-06
0.192828     9.42230000e-06
0.192892     8.41935000e-06
0.192956     4.33576000e-06
0.193021     4.13235000e-07
0.193085     3.10495000e-06
0.193149     3.20947000e-06
0.193214     2.12878000e-06
0.193278     1.18569000e-06
0.193343     4.85458000e-07
0.193407     8.51527000e-08
0.193472     1.27576000e-08
0.193536     2.67908000e-07
0.193601     8.01057000e-07
0.193665     1.26920000e-06
0.193730     1.40625000e-08
0.193794     2.15658000e-06
0.193859     2.67387000e-06
0.193924     2.07786000e-06
0.193988     8.44855000e-07
0.194053     2.95231000e-08
0.194117     4.13814000e-07
0.194182     1.69661000e-06
0.194247     2.94297000e-06
0.194312     3.87065000e-06
0.194376     3.75303000e-06
0.194441     2.42190000e-06
0.194506     1.54949000e-07
0.194571     7.80362000e-07
0.194636     2.96974000e-07
0.194701     1.02321000e-09
0.194766     9.52696000e-07
0.194830     1.96689000e-06
0.194895     8.02451000e-07
0.194960     2.66231000e-09
0.195025     1.42345000e-09
0.195090     4.54435000e-07
0.195155     1.07272000e-09
0.195220     2.33677000e-08
0.195286     1.27209000e-07
0.195351     9.77830000e-07
0.195416     2.15287000e-06
0.195481     2.16554000e-06
0.195546     5.05734000e-07
0.195611     6.03581000e-09
0.195676     2.66962000e-07
0.195742     5.55208000e-07
0.195807     1.69484000e-07
0.195872     6.17848000e-09
0.195937     6.19863000e-07
0.196003     2.00960000e-08
0.196068     3.33647000e-07
0.196133     6.22301000e-08
0.196199     2.77897000e-08
0.196264     3.73319000e-07
0.196330     3.74034000e-07
0.196395     9.99949000e-08
0.196461     1.74013000e-06
0.196526     4.05952000e-06
0.196592     6.52992000e-06
0.196657     1.07392000e-09
0.196723     9.06404000e-06
0.196788     1.08376000e-05
0.196854     1.23674000e-05
0.196919     1.27469000e-05
0.196985     1.44098000e-05
0.197051     1.51758000e-05
0.197116     1.60060000e-05
0.197182     1.50817000e-05
0.197248     1.64178000e-05
0.197314     1.71685000e-05
0.197379     1.66909000e-05
0.197445     1.66338000e-05
0.197511     1.63072000e-06
0.197577     1.40706000e-05
0.197643     1.81573000e-05
0.197709     1.93676000e-05
0.197774     1.90588000e-05
0.197840     1.90109000e-05
0.197906     1.97732000e-05
0.197972     2.00095000e-05
0.198038     1.87196000e-05
0.198104     1.65073000e-05
0.198170     1.59523000e-05
0.198236     2.01633000e-05
0.198302     1.90166000e-05
0.198369     1.81238000e-05
0.198435     2.63670000e-06
0.198501     2.02550000e-05
0.198567     2.01822000e-05
0.198633     1.27591000e-05
0.198699     1.99645000e-05
0.198766     1.93165000e-05
0.198832     1.96942000e-05
0.198898     1.92675000e-05
0.198964     1.95332000e-05
0.199031     1.50314000e-05
0.199097     1.62816000e-05
0.199163     6.70714000e-06
0.199230     1.13145000e-05
0.199296     1.45639000e-05
0.199363     1.81802000e-05
0.199429     1.76073000e-05
0.199496     1.33961000e-05
0.199562     1.77205000e-05
0.199629     5.35667000e-06
0.199695     1.61162000e-05
0.199762     7.34903000e-06
0.199828     1.15923000e-05
0.199895     1.45036000e-05
0.199962     1.27157000e-05
0.200028     1.58802000e-05
0.200095     1.54290000e-05
0.200162     1.54232000e-05
0.200228     1.50668000e-05
0.200295     7.98466000e-06
0.200362     1.39175000e-05
0.200429     9.31307000e-06
0.200495     1.23313000e-05
0.200562     1.28681000e-05
0.200629     1.22659000e-05
0.200696     1.45747000e-08
0.200763     7.21388000e-06
0.200830     1.05203000e-05
0.200897     9.22935000e-06
0.200964     9.81394000e-06
0.201031     1.01238000e-05
0.201098     1.83819000e-06
0.201165     9.03473000e-06
0.201232     8.62297000e-06
0.201299     8.38835000e-06
0.201366     7.81727000e-06
0.201433     7.29383000e-06
0.201500     6.43034000e-08
0.201567     6.18236000e-06
0.201635     3.70451000e-06
0.201702     5.03748000e-06
0.201769     3.76933000e-06
0.201836     2.20558000e-06
0.201904     3.45881000e-06
0.201971     2.92178000e-06
0.202038     2.44699000e-06
0.202106     1.70477000e-06
0.202173     1.49744000e-06
0.202240     1.16787000e-06
0.202308     8.34436000e-07
0.202375     5.47305000e-07
0.202443     3.13450000e-07
0.202510     1.42172000e-07
0.202578     3.69856000e-08
0.202645     3.58337000e-08
0.202713     3.17702000e-08
0.202780     1.31053000e-07
0.202848     2.73171000e-07
0.202915     5.18424000e-07
0.202983     7.85184000e-07
0.203051     1.03377000e-06
0.203118     1.43665000e-06
0.203186     1.47886000e-06
0.203254     2.28789000e-06
0.203322     2.68916000e-06
0.203389     8.74600000e-07
0.203457     2.97616000e-06
0.203525     1.09736000e-07
0.203593     3.95383000e-06
0.203661     1.54616000e-06
0.203729     5.14981000e-06
0.203797     5.03077000e-06
0.203864     5.81019000e-06
0.203932     4.88871000e-06
0.204000     2.59081000e-06
0.204068     6.58995000e-06
0.204136     6.28570000e-06
0.204204     7.19150000e-06
0.204273     7.36384000e-06
0.204341     7.49437000e-06
0.204409     7.61729000e-06
0.204477     7.70046000e-06
0.204545     7.75928000e-06
0.204613     3.80844000e-06
0.204681     7.75133000e-06
0.204750     7.44016000e-06
0.204818     3.69472000e-06
0.204886     7.40145000e-06
0.204954     2.69816000e-06
0.205023     7.57160000e-06
0.205091     7.46330000e-06
0.205159     7.17253000e-06
0.205228     4.49645000e-06
0.205296     6.25026000e-06
0.205365     5.27518000e-06
0.205433     6.61761000e-06
0.205502     6.75490000e-06
0.205570     6.60556000e-06
0.205639     6.44143000e-06
0.205707     1.95194000e-06
0.205776     5.92810000e-06
0.205844     5.87643000e-06
0.205913     5.67161000e-06
0.205982     5.21749000e-06
0.206050     5.03859000e-06
0.206119     5.08990000e-06
0.206188     4.85609000e-06
0.206256     4.68867000e-06
0.206325     4.47445000e-06
0.206394     4.27294000e-06
0.206463     4.06232000e-06
0.206532     3.83909000e-06
0.206600     3.61841000e-06
0.206669     3.36045000e-06
0.206738     3.21808000e-06
0.206807     8.82732000e-07
0.206876     2.82077000e-06
0.206945     2.56915000e-06
0.207014     2.40508000e-06
0.207083     2.15192000e-06
0.207152     2.04058000e-06
0.207221     1.85985000e-06
0.207290     1.67722000e-06
0.207359     1.49592000e-06
0.207428     1.33892000e-06
0.207497     1.17352000e-06
0.207567     6.90580000e-07
0.207636     8.48553000e-07
0.207705     6.47739000e-07
0.207774     1.99778000e-07
0.207844     3.08467000e-07
0.207913     4.00139000e-07
0.207982     3.30420000e-07
0.208051     2.51125000e-07
0.208121     1.79103000e-07
0.208190     1.17745000e-07
0.208260     6.84192000e-08
0.208329     3.19973000e-08
0.208398     9.14774000e-09
0.208468     1.17313000e-09
0.208537     4.92780000e-09
0.208607     2.23398000e-08
0.208676     4.45014000e-08
0.208746     3.79007000e-08
0.208816     3.75274000e-09
0.208885     4.32590000e-08
0.208955     1.17356000e-07
0.209024     1.59899000e-07
0.209094     6.10573000e-08
0.209164     7.46782000e-09
0.209234     1.54445000e-07
0.209303     1.64145000e-07
0.209373     5.71287000e-08
0.209443     1.18030000e-09
0.209513     8.63382000e-08
0.209583     2.20046000e-07
0.209652     3.20514000e-07
0.209722     3.57748000e-07
0.209792     3.07985000e-07
0.209862     1.68577000e-07
0.209932     3.23072000e-08
0.210002     4.34304000e-08
0.210072     2.09118000e-09
0.210142     1.01887000e-09
0.210212     4.03847000e-08
0.210282     3.21102000e-09
0.210352     3.23936000e-09
0.210422     7.96653000e-08
0.210493     1.63926000e-07
0.210563     2.25265000e-07
0.210633     1.37717000e-07
0.210703     6.78906000e-10
0.210773     1.18329000e-07
0.210844     1.24214000e-07
0.210914     2.46181000e-08
0.210984     1.78002000e-08
0.211054     2.19220000e-07
0.211125     4.08826000e-07
0.211195     7.04773000e-08
0.211266     4.30712000e-07
0.211336     6.93419000e-08
0.211406     1.37425000e-07
0.211477     1.91836000e-07
0.211547     3.94073000e-08
0.211618     8.05590000e-08
0.211688     4.99565000e-07
0.211759     9.43306000e-08
0.211830     1.38669000e-06
0.211900     1.71707000e-06
0.211971     7.51789000e-07
0.212042     2.21207000e-06
0.212112     2.50793000e-06
0.212183     1.49207000e-06
0.212254     1.87258000e-07
0.212324     3.03412000e-06
0.212395     3.19349000e-06
0.212466     3.30772000e-06
0.212537     3.35257000e-06
0.212608     2.09422000e-06
0.212679     9.38318000e-07
0.212749     6.87976000e-10
0.212820     1.22365000e-06
0.212891     3.42896000e-06
0.212962     3.41617000e-06
0.213033     2.78519000e-06
0.213104     2.33222000e-06
0.213175     1.92719000e-06
0.213246     3.27537000e-07
0.213317     1.09342000e-06
0.213389     2.26045000e-06
0.213460     2.25989000e-06
0.213531     2.30477000e-06
0.213602     1.97879000e-06
0.213673     1.57708000e-06
0.213744     1.23225000e-06
0.213816     7.79397000e-07
0.213887     2.95955000e-07
0.213958     1.08707000e-07
0.214030     1.39862000e-09
0.214101     8.83449000e-08
0.214172     2.60051000e-07
0.214244     2.13051000e-07
0.214315     9.16743000e-07
0.214386     1.03926000e-06
0.214458     1.53678000e-08
0.214529     2.45007000e-07
0.214601     1.84198000e-08
0.214672     4.40998000e-07
0.214744     6.52258000e-08
0.214816     9.77254000e-08
0.214887     1.36939000e-06
0.214959     1.52871000e-06
0.215031     5.50591000e-09
0.215102     9.34096000e-07
0.215174     7.43434000e-09
0.215246     6.20042000e-07
0.215317     3.77674000e-07
0.215389     8.66258000e-08
0.215461     6.88641000e-07
0.215533     4.77791000e-07
0.215605     4.79089000e-07
0.215676     6.11189000e-07
0.215748     3.66661000e-07
0.215820     5.33215000e-08
0.215892     6.66215000e-08
0.215964     2.52277000e-09
0.216036     7.06944000e-09
0.216108     2.11633000e-07
0.216180     1.84674000e-07
0.216252     1.03249000e-07
0.216324     1.72512000e-07
0.216396     1.20339000e-07
0.216469     3.82800000e-08
0.216541     3.10004000e-08
0.216613     1.81504000e-08
0.216685     4.14636000e-09
0.216757     1.11569000e-09
0.216830     8.09278000e-09
0.216902     2.78488000e-08
0.216974     5.85363000e-08
0.217047     9.71637000e-08
0.217119     1.31525000e-07
0.217191     1.10974000e-08
0.217264     1.07527000e-07
0.217336     1.38412000e-08
0.217408     9.53991000e-08
0.217481     2.37166000e-07
0.217553     2.29238000e-07
0.217626     1.71261000e-07
0.217699     9.57596000e-08
0.217771     3.18345000e-08
0.217844     4.15139000e-09
0.217916     6.14692000e-09
0.217989     4.60675000e-08
0.218062     1.13041000e-07
0.218134     1.51880000e-07
0.218207     2.49688000e-07
0.218280     3.19532000e-07
0.218352     3.34590000e-07
0.218425     2.36139000e-07
0.218498     2.29244000e-07
0.218571     1.30671000e-07
0.218644     4.08145000e-08
0.218717     1.09607000e-06
0.218790     8.84392000e-09
0.218862     5.76114000e-08
0.218935     1.47044000e-07
0.219008     1.98026000e-07
0.219081     1.83986000e-07
0.219154     8.75020000e-08
0.219227     6.88892000e-09
0.219301     2.45439000e-08
0.219374     1.26925000e-07
0.219447     2.28373000e-07
0.219520     2.27985000e-07
0.219593     1.01721000e-07
0.219666     1.02088000e-09
0.219740     7.70320000e-08
0.219813     2.40902000e-07
0.219886     3.70030000e-07
0.219959     3.27549000e-07
0.220033     1.35502000e-07
0.220106     5.50820000e-09
0.220179     8.65538000e-09
0.220253     3.02525000e-07
0.220326     6.11486000e-07
0.220400     9.37076000e-07
0.220473     1.24463000e-06
0.220547     1.53260000e-06
0.220620     1.79883000e-06
0.220694     2.02503000e-06
0.220767     9.40794000e-07
0.220841     2.42516000e-06
0.220914     2.38771000e-06
0.220988     2.61492000e-06
0.221062     3.49123000e-08
0.221135     2.26736000e-08
0.221209     9.27606000e-07
0.221283     3.11244000e-06
0.221357     3.41802000e-06
0.221430     3.61112000e-06
0.221504     3.65529000e-06
0.221578     3.85269000e-06
0.221652     3.94017000e-06
0.221726     4.01240000e-06
0.221800     3.73666000e-06
0.221874     2.31963000e-06
0.221948     4.27816000e-06
0.222022     4.63491000e-07
0.222096     4.49215000e-06
0.222170     3.30758000e-06
0.222244     4.65157000e-06
0.222318     4.72383000e-06
0.222392     4.75057000e-06
0.222466     4.77584000e-06
0.222540     4.77920000e-06
0.222614     4.73018000e-06
0.222689     4.57021000e-06
0.222763     4.08034000e-06
0.222837     2.16152000e-06
0.222911     8.22005000e-07
0.222986     4.09172000e-07
0.223060     3.12143000e-06
0.223134     1.49154000e-06
0.223209     2.13070000e-07
0.223283     2.72575000e-06
0.223357     4.11349000e-06
0.223432     4.68628000e-06
0.223506     4.95334000e-06
0.223581     5.00856000e-06
0.223655     5.17304000e-06
0.223730     5.15299000e-06
0.223805     5.02826000e-06
0.223879     2.25721000e-06
0.223954     4.69244000e-06
0.224028     4.18914000e-06
0.224103     4.78255000e-06
0.224178     4.27690000e-06
0.224253     1.63296000e-06
0.224327     4.18674000e-08
0.224402     2.89035000e-06
0.224477     1.96494000e-06
0.224552     3.19956000e-06
0.224627     1.18069000e-07
0.224701     2.77765000e-06
0.224776     4.03628000e-06
0.224851     4.10124000e-06
0.224926     3.91038000e-06
0.225001     3.66243000e-06
0.225076     2.36232000e-06
0.225151     5.26268000e-09
0.225226     1.08999000e-06
0.225301     1.78297000e-06
0.225376     3.27090000e-06
0.225452     3.44472000e-06
0.225527     3.30507000e-06
0.225602     3.00421000e-06
0.225677     3.26358000e-08
0.225752     1.98840000e-06
0.225828     1.28650000e-06
0.225903     5.65426000e-07
0.225978     6.30144000e-08
0.226053     5.39977000e-08
0.226129     3.65623000e-07
0.226204     1.17435000e-06
0.226280     1.72709000e-06
0.226355     1.90449000e-06
0.226430     5.65621000e-07
0.226506     1.15208000e-06
0.226581     1.02749000e-07
0.226657     1.38808000e-06
0.226733     4.37321000e-07
0.226808     2.00537000e-07
0.226884     6.65769000e-07
0.226959     6.21151000e-08
0.227035     3.45849000e-07
0.227111     8.24206000e-07
0.227186     5.70814000e-07
0.227262     2.89060000e-08
0.227338     3.40836000e-07
0.227414     6.40808000e-07
0.227489     3.03454000e-07
0.227565     7.81452000e-08
0.227641     2.32174000e-08
0.227717     4.59798000e-08
0.227793     2.92851000e-07
0.227869     5.62023000e-07
0.227945     6.31750000e-08
0.228021     2.70400000e-07
0.228097     1.75124000e-07
0.228173     5.60510000e-07
0.228249     9.31672000e-08
0.228325     2.46374000e-07
0.228401     8.21915000e-07
0.228477     1.70474000e-09
0.228553     1.28514000e-07
0.228630     5.46825000e-07
0.228706     7.48311000e-07
0.228782     7.78422000e-08
0.228858     6.50087000e-07
0.228935     3.59225000e-07
0.229011     5.08463000e-07
0.229087     9.13503000e-07
0.229164     7.73753000e-07
0.229240     2.25426000e-07
0.229316     5.96748000e-08
0.229393     4.40174000e-07
0.229469     1.34640000e-07
0.229546     2.01846000e-07
0.229622     1.70723000e-07
0.229699     8.78530000e-08
0.229775     2.85933000e-08
0.229852     3.05782000e-09
0.229929     4.42696000e-09
0.230005     1.89581000e-08
0.230082     1.34471000e-08
0.230159     1.74461000e-07
0.230235     8.20572000e-09
0.230312     3.56991000e-07
0.230389     3.97436000e-07
0.230466     4.84053000e-07
0.230542     7.38754000e-07
0.230619     9.02932000e-07
0.230696     9.70055000e-07
0.230773     9.48210000e-07
0.230850     7.28170000e-07
0.230927     1.99599000e-07
0.231004     1.21595000e-07
0.231081     6.29464000e-07
0.231158     7.33622000e-07
0.231235     5.04481000e-07
0.231312     1.57635000e-07
0.231389     2.33812000e-09
0.231466     2.23236000e-07
0.231543     5.90607000e-07
0.231621     8.70448000e-07
0.231698     9.72139000e-07
0.231775     9.26391000e-07
0.231852     7.28387000e-07
0.231930     4.43971000e-07
0.232007     1.66040000e-07
0.232084     9.45019000e-09
0.232162     5.23087000e-08
0.232239     2.74624000e-07
0.232316     5.95201000e-07
0.232394     9.24345000e-07
0.232471     1.22629000e-06
0.232549     1.49514000e-06
0.232626     1.52602000e-06
0.232704     1.93704000e-06
0.232781     2.10370000e-06
0.232859     2.20844000e-06
0.232937     2.18661000e-06
0.233014     8.33143000e-07
0.233092     1.98159000e-06
0.233170     2.45540000e-06
0.233247     2.59121000e-06
0.233325     1.55962000e-06
0.233403     2.69484000e-06
0.233481     1.80279000e-06
0.233559     2.74421000e-06
0.233636     2.76430000e-06
0.233714     2.77354000e-06
0.233792     1.96307000e-06
0.233870     2.72868000e-06
0.233948     2.77541000e-06
0.234026     2.60737000e-06
0.234104     2.52780000e-06
0.234182     2.65291000e-06
0.234260     2.20871000e-06
0.234338     2.73705000e-06
0.234416     2.72561000e-06
0.234494     2.58312000e-06
0.234573     1.80642000e-06
0.234651     1.88249000e-06
0.234729     1.50825000e-06
0.234807     2.54033000e-06
0.234886     2.58665000e-06
0.234964     2.55520000e-06
0.235042     2.33032000e-06
0.235121     2.27676000e-07
0.235199     2.36589000e-06
0.235277     2.25505000e-06
0.235356     2.45704000e-06
0.235434     2.38397000e-06
0.235513     2.11636000e-06
0.235591     3.06707000e-07
0.235670     3.77015000e-07
0.235748     2.18893000e-06
0.235827     2.31859000e-06
0.235905     2.29491000e-06
0.235984     2.48789000e-07
0.236063     2.26367000e-06
0.236141     2.29598000e-06
0.236220     2.26368000e-06
0.236299     1.85484000e-06
0.236378     2.23794000e-06
0.236456     2.22339000e-06
0.236535     2.20083000e-06
0.236614     2.17235000e-06
0.236693     2.14579000e-06
0.236772     2.12160000e-06
0.236851     2.08911000e-06
0.236930     2.03617000e-06
0.237009     1.61225000e-06
0.237088     1.91303000e-06
0.237167     1.50612000e-06
0.237246     1.08654000e-06
0.237325     1.58620000e-06
0.237404     5.91938000e-07
0.237483     9.84108000e-07
0.237562     1.58727000e-06
0.237641     1.76828000e-06
0.237721     1.78963000e-06
0.237800     1.78610000e-06
0.237879     1.76706000e-06
0.237959     1.74272000e-06
0.238038     1.70554000e-06
0.238117     1.63311000e-06
0.238197     1.31799000e-06
0.238276     1.06968000e-05
0.238355     1.49978000e-06
0.238435     1.57985000e-06
0.238514     1.58134000e-06
0.238594     1.56361000e-06
0.238673     1.54487000e-06
0.238753     1.51864000e-06
0.238832     1.48218000e-06
0.238912     1.42919000e-06
0.238992     1.24921000e-06
0.239071     4.33767000e-08
0.239151     1.22755000e-06
0.239231     1.34866000e-06
0.239311     1.35667000e-06
0.239390     1.34269000e-06
0.239470     1.31250000e-06
0.239550     1.30613000e-06
0.239630     1.28745000e-06
0.239710     1.26524000e-06
0.239790     1.24131000e-06
0.239869     1.22297000e-06
0.239949     1.20168000e-06
0.240029     1.18075000e-06
0.240109     1.10224000e-06
0.240189     1.13631000e-06
0.240270     1.11640000e-06
0.240350     1.09707000e-06
0.240430     1.07649000e-06
0.240510     1.05270000e-06
0.240590     1.03564000e-06
0.240670     1.01535000e-06
0.240750     9.70261000e-07
0.240831     9.74862000e-07
0.240911     9.55103000e-07
0.240991     9.35639000e-07
0.241072     9.14889000e-07
0.241152     8.96744000e-07
0.241232     8.66545000e-07
0.241313     8.58130000e-07
0.241393     8.39310000e-07
0.241474     2.04298000e-07
0.241554     8.01892000e-07
0.241635     7.83468000e-07
0.241715     7.65168000e-07
0.241796     7.47011000e-07
0.241876     7.28902000e-07
0.241957     7.09876000e-07
0.242038     6.93236000e-07
0.242118     6.70808000e-07
0.242199     6.58608000e-07
0.242280     6.41417000e-07
0.242361     6.24361000e-07
0.242441     6.07531000e-07
0.242522     5.90819000e-07
0.242603     5.74264000e-07
0.242684     5.57332000e-07
0.242765     5.41633000e-07
0.242846     5.25541000e-07
0.242927     5.09600000e-07
0.243008     4.93697000e-07
0.243089     4.78134000e-07
