# wavelength(um)    fp/fs
0.137532     1.57507000e-05
0.137578     3.63410000e-05
0.137623     3.70548000e-05
0.137669     1.87172000e-05
0.137715     3.80217000e-05
0.137761     6.79600000e-08
0.137807     3.69899000e-05
0.137853     3.78779000e-05
0.137899     6.17214000e-08
0.137945     5.60276000e-07
0.137991     3.67303000e-05
0.138037     3.93121000e-05
0.138083     3.79870000e-05
0.138129     2.70183000e-05
0.138175     3.94739000e-05
0.138221     3.80988000e-05
0.138267     3.97297000e-05
0.138313     3.64811000e-05
0.138359     3.86021000e-05
0.138405     3.18394000e-05
0.138451     3.20619000e-05
0.138498     3.24677000e-05
0.138544     2.83133000e-05
0.138590     2.54016000e-06
0.138636     3.67095000e-05
0.138682     1.64921000e-05
0.138729     3.75772000e-05
0.138775     3.84658000e-05
0.138821     3.97207000e-05
0.138867     3.94127000e-05
0.138914     4.03112000e-05
0.138960     3.75406000e-05
0.139006     7.93845000e-06
0.139053     3.96620000e-05
0.139099     3.62184000e-05
0.139145     3.91165000e-05
0.139192     1.59304000e-05
0.139238     2.75566000e-05
0.139285     3.65527000e-05
0.139331     3.97771000e-05
