# wavelength(um)    fp/fs
0.117944     8.60670000e-05
0.117984     9.00985000e-05
0.118023     3.02854000e-07
0.118062     8.94214000e-05
0.118102     9.13399000e-05
0.118141     8.73571000e-05
0.118180     2.44239000e-05
0.118220     3.18860000e-05
0.118259     8.11864000e-06
0.118299     4.86557000e-05
0.118338     4.57053000e-05
0.118378     3.71649000e-06
0.118417     8.71010000e-05
0.118457     5.56326000e-05
0.118496     1.58680000e-05
0.118535     3.52934000e-05
0.118575     5.19439000e-05
0.118615     1.29055000e-05
0.118654     7.96365000e-05
0.118694     8.97070000e-05
0.118733     8.69750000e-05
0.118773     9.32730000e-05
0.118812     9.64464000e-05
0.118852     9.70213000e-05
0.118892     9.94479000e-05
0.118931     2.36620000e-06
0.118971     9.59407000e-05
0.119011     6.68558000e-05
0.119050     9.79894000e-05
0.119090     8.89455000e-05
0.119130     8.41980000e-05
0.119169     4.39719000e-05
0.119209     7.98554000e-05
0.119249     9.30546000e-05
0.119288     9.84134000e-05
0.119328     9.85012000e-05
0.119368     4.50538000e-06
0.119408     6.80799000e-05
0.119448     1.00410000e-04
0.119487     9.94597000e-05
0.119527     4.08991000e-06
0.119567     8.13769000e-05
0.119607     8.07902000e-05
0.119647     9.25846000e-05
0.119687     9.94346000e-05
0.119727     6.45272000e-05
0.119767     8.48747000e-05
0.119806     8.28010000e-05
0.119846     2.85886000e-05
0.119886     5.23444000e-08
0.119926     9.63966000e-05
0.119966     8.52105000e-05
0.120006     9.73202000e-05
0.120046     9.68804000e-05
0.120086     1.00352000e-04
0.120126     8.99740000e-05
0.120166     7.72671000e-05
0.120206     6.08377000e-05
0.120246     1.03053000e-04
0.120287     1.79570000e-07
0.120327     9.95739000e-05
0.120367     9.98397000e-05
0.120407     8.81430000e-05
0.120447     2.57149000e-05
0.120487     9.74558000e-05
0.120527     1.00483000e-04
0.120567     7.10495000e-06
0.120608     9.91566000e-05
0.120648     7.60831000e-05
0.120688     9.82194000e-05
0.120728     6.58786000e-05
0.120769     4.15892000e-06
0.120809     3.45460000e-05
0.120849     7.11050000e-05
0.120889     1.29186000e-06
0.120930     1.02436000e-04
0.120970     9.23903000e-05
0.121010     9.82543000e-05
0.121051     6.23063000e-05
0.121091     9.60445000e-05
0.121131     9.74547000e-05
0.121172     7.81362000e-07
0.121212     1.00745000e-04
0.121253     1.01684000e-06
0.121293     9.02964000e-08
0.121333     3.05518000e-05
0.121374     4.89817000e-06
0.121414     6.57248000e-08
0.121455     9.93466000e-05
0.121495     6.27157000e-05
0.121536     6.44132000e-07
0.121576     8.32297000e-06
0.121617     9.19460000e-05
0.121657     6.40888000e-08
0.121698     1.01058000e-04
0.121738     8.94617000e-05
0.121779     6.11766000e-06
0.121820     3.72580000e-07
0.121860     9.91569000e-05
0.121901     7.47884000e-05
0.121941     2.48930000e-05
0.121982     1.01633000e-04
0.122023     2.07517000e-05
0.122063     8.86244000e-05
0.122104     1.00383000e-04
0.122145     1.01849000e-04
0.122186     1.01233000e-04
0.122226     9.62553000e-07
0.122267     2.44024000e-06
0.122308     9.82665000e-05
0.122349     6.62043000e-05
0.122389     1.59189000e-05
0.122430     1.02134000e-04
0.122471     1.01299000e-04
0.122512     1.31467000e-05
0.122553     3.68150000e-06
0.122593     1.01913000e-04
0.122634     1.02367000e-04
0.122675     1.01143000e-04
0.122716     9.59583000e-05
0.122757     9.90363000e-05
0.122798     9.88691000e-05
0.122839     9.55366000e-05
0.122880     9.26716000e-05
0.122921     6.01686000e-05
0.122962     9.10661000e-05
0.123003     6.89517000e-05
0.123044     9.01647000e-05
0.123085     6.47406000e-08
0.123126     4.39788000e-05
0.123167     8.59117000e-05
0.123208     9.54696000e-05
0.123249     9.87387000e-05
0.123290     9.10119000e-05
0.123331     7.43597000e-05
0.123372     9.65228000e-05
0.123413     8.30496000e-05
0.123454     9.64734000e-05
0.123496     9.03579000e-05
0.123537     7.44828000e-05
0.123578     4.73246000e-06
0.123619     2.34995000e-08
0.123660     9.56764000e-06
0.123702     8.02330000e-05
0.123743     9.13539000e-05
0.123784     8.62225000e-05
0.123825     7.60090000e-05
0.123867     9.69818000e-05
0.123908     8.37220000e-05
0.123949     9.70618000e-05
0.123991     9.67559000e-05
0.124032     2.84615000e-07
0.124073     8.80590000e-05
0.124115     3.15724000e-05
0.124156     2.31889000e-05
0.124197     8.67486000e-05
0.124239     8.65284000e-05
0.124280     9.82661000e-05
0.124322     1.34544000e-05
0.124363     2.38295000e-05
0.124404     6.20092000e-05
0.124446     7.74840000e-05
0.124487     8.04384000e-05
0.124529     5.12804000e-08
0.124570     6.34453000e-05
0.124612     6.41933000e-05
0.124653     8.90908000e-07
0.124695     3.95845000e-05
0.124737     6.54071000e-05
0.124778     8.46100000e-05
0.124820     8.35377000e-05
0.124861     6.29577000e-05
0.124903     7.70958000e-05
0.124945     1.31303000e-06
0.124986     7.59963000e-05
0.125028     4.25305000e-05
0.125070     4.41487000e-05
0.125111     1.20855000e-06
0.125153     6.24952000e-05
0.125195     3.99783000e-05
0.125236     7.96736000e-05
0.125278     4.01217000e-05
0.125320     5.76762000e-05
0.125362     7.22597000e-09
0.125403     8.48966000e-05
0.125445     8.45627000e-05
0.125487     6.45581000e-05
0.125529     3.61056000e-05
0.125571     8.12571000e-06
0.125613     9.15034000e-06
0.125655     6.32639000e-05
0.125696     2.95275000e-05
0.125738     4.76513000e-05
0.125780     6.62100000e-08
0.125822     1.24397000e-06
0.125864     3.64255000e-05
0.125906     6.74325000e-05
0.125948     1.05193000e-05
0.125990     6.04236000e-05
0.126032     3.03494000e-05
0.126074     4.77479000e-05
0.126116     5.25999000e-05
0.126158     1.90628000e-07
0.126200     2.51192000e-05
0.126242     7.44894000e-06
0.126284     6.81815000e-07
0.126326     1.00972000e-05
0.126368     9.68381000e-06
0.126411     1.47932000e-05
0.126453     2.98326000e-05
0.126495     1.69806000e-06
0.126537     4.66301000e-05
0.126579     2.47429000e-05
0.126621     4.15699000e-06
0.126664     1.32028000e-05
0.126706     4.20467000e-05
0.126748     4.60324000e-08
0.126790     9.98694000e-06
0.126833     4.95654000e-05
0.126875     2.51989000e-08
0.126917     5.28423000e-06
0.126959     1.28117000e-05
0.127002     1.94210000e-06
0.127044     8.30376000e-09
0.127086     2.78651000e-06
0.127129     8.54813000e-09
0.127171     6.86121000e-09
0.127214     2.25800000e-05
0.127256     7.23224000e-08
0.127298     6.81855000e-05
0.127341     7.71138000e-05
0.127383     1.00228000e-07
0.127426     4.38042000e-06
0.127468     5.96875000e-08
0.127511     8.39216000e-05
0.127553     4.46396000e-05
0.127596     3.82820000e-05
0.127638     2.15807000e-08
0.127681     4.34134000e-05
0.127723     7.32603000e-05
0.127766     2.08667000e-05
0.127809     8.07157000e-05
0.127851     6.91219000e-05
0.127894     1.45981000e-05
0.127936     6.38849000e-06
0.127979     1.42119000e-05
0.128022     7.12246000e-05
0.128064     5.16766000e-08
0.128107     7.88925000e-05
0.128150     8.08005000e-05
0.128192     8.37377000e-05
0.128235     3.10266000e-05
0.128278     7.18344000e-05
0.128321     1.36956000e-05
0.128363     7.92649000e-05
0.128406     7.46689000e-05
0.128449     6.63562000e-05
0.128492     8.50518000e-05
0.128535     8.39161000e-05
0.128578     8.07995000e-05
0.128620     7.95599000e-05
0.128663     9.49031000e-06
0.128706     5.78483000e-09
0.128749     2.71988000e-06
0.128792     8.31691000e-05
0.128835     8.33232000e-05
0.128878     6.40459000e-05
0.128921     6.11567000e-09
0.128964     1.65389000e-06
0.129007     5.17514000e-05
0.129050     7.61573000e-05
0.129093     8.73000000e-05
0.129136     8.42697000e-05
0.129179     1.01423000e-07
0.129222     8.86141000e-05
0.129265     4.81396000e-06
0.129308     8.05262000e-05
0.129351     8.11579000e-05
0.129394     4.25647000e-05
0.129437     7.57485000e-05
0.129481     2.23717000e-06
0.129524     8.27974000e-07
0.129567     2.50823000e-07
0.129610     7.88960000e-05
0.129653     5.16576000e-05
0.129697     7.21734000e-05
0.129740     4.11799000e-05
0.129783     7.20753000e-05
0.129826     2.80906000e-06
0.129870     7.69380000e-05
0.129913     7.39616000e-05
0.129956     1.79367000e-07
0.129999     7.88135000e-05
0.130043     1.87836000e-05
0.130086     6.70867000e-05
0.130130     4.39105000e-06
0.130173     1.29349000e-07
0.130216     4.15563000e-05
0.130260     8.17925000e-05
0.130303     7.73242000e-05
0.130347     7.63176000e-05
0.130390     3.11914000e-07
0.130433     4.30096000e-06
0.130477     6.96121000e-05
0.130520     6.95065000e-05
0.130564     7.35750000e-05
0.130607     6.98118000e-05
0.130651     1.80615000e-07
0.130695     6.29523000e-05
0.130738     6.13747000e-05
0.130782     1.07734000e-05
0.130825     5.84918000e-05
0.130869     4.42737000e-05
0.130913     2.77406000e-08
0.130956     4.01268000e-05
0.131000     3.70849000e-05
0.131043     2.55144000e-05
0.131087     3.73321000e-06
0.131131     1.05733000e-05
0.131175     2.67405000e-06
0.131218     8.45300000e-08
0.131262     4.60541000e-06
0.131306     1.33089000e-05
0.131350     2.20991000e-05
0.131393     2.62294000e-05
0.131437     4.56867000e-06
0.131481     1.87773000e-05
0.131525     2.04393000e-05
0.131569     8.47110000e-06
0.131612     1.65105000e-06
0.131656     1.99747000e-05
0.131700     1.61352000e-05
0.131744     3.25648000e-05
0.131788     3.71901000e-05
0.131832     1.85777000e-08
0.131876     1.86072000e-05
0.131920     3.94486000e-08
0.131964     1.02518000e-05
0.132008     1.42564000e-05
0.132052     2.50076000e-05
0.132096     7.63194000e-07
0.132140     1.78788000e-05
0.132184     3.51830000e-05
0.132228     7.80982000e-06
0.132272     2.78471000e-05
0.132316     2.61626000e-05
0.132360     2.80007000e-05
0.132404     3.23724000e-06
0.132449     1.94782000e-05
0.132493     5.57071000e-05
0.132537     3.77301000e-05
0.132581     6.26516000e-05
0.132625     5.61398000e-05
0.132669     4.59481000e-07
0.132714     1.24171000e-05
0.132758     6.64065000e-05
0.132802     3.29216000e-08
0.132846     5.02922000e-05
0.132891     5.06605000e-05
0.132935     6.65105000e-05
0.132979     1.08914000e-08
0.133024     6.68912000e-05
0.133068     6.63067000e-05
0.133112     5.80849000e-05
0.133157     4.12669000e-05
0.133201     2.27276000e-06
0.133245     3.73633000e-05
0.133290     4.98534000e-05
0.133334     5.48003000e-05
0.133379     4.82430000e-05
0.133423     3.03276000e-05
0.133468     5.77824000e-06
0.133512     6.88289000e-06
0.133557     1.75097000e-07
0.133601     5.39956000e-09
0.133646     4.25810000e-05
0.133690     4.48541000e-05
0.133735     4.26225000e-05
0.133779     4.31032000e-06
0.133824     2.85617000e-05
0.133869     5.03169000e-06
0.133913     1.36799000e-05
0.133958     1.26692000e-05
0.134003     7.48348000e-07
0.134047     3.14331000e-06
0.134092     1.88953000e-08
0.134137     4.24395000e-05
0.134181     5.43992000e-05
0.134226     3.44537000e-05
0.134271     5.46927000e-09
0.134316     3.15227000e-05
0.134360     5.54155000e-08
0.134405     5.85103000e-05
0.134450     5.99669000e-05
0.134495     4.57151000e-05
0.134540     3.49785000e-06
0.134584     2.04357000e-05
0.134629     1.57209000e-05
0.134674     2.86544000e-06
0.134719     2.25823000e-08
0.134764     4.54833000e-05
0.134809     6.82122000e-06
0.134854     5.73480000e-05
0.134899     6.25588000e-06
0.134944     3.03306000e-05
0.134989     3.65676000e-06
0.135034     4.44704000e-05
0.135079     4.77960000e-05
0.135124     5.60741000e-05
0.135169     7.97869000e-05
0.135214     5.77120000e-05
0.135259     6.80464000e-05
0.135304     7.86678000e-05
0.135349     7.82759000e-05
0.135394     6.04139000e-05
0.135439     1.80707000e-06
0.135484     6.28067000e-05
0.135530     6.47476000e-05
0.135575     4.77272000e-05
0.135620     1.90979000e-05
0.135665     2.33671000e-05
0.135710     2.43066000e-06
0.135756     2.09216000e-05
0.135801     1.51883000e-06
0.135846     3.01024000e-05
0.135891     3.47950000e-05
0.135937     2.28297000e-05
0.135982     3.81553000e-08
0.136027     7.25853000e-06
0.136073     1.41143000e-05
0.136118     3.80950000e-07
0.136163     1.18083000e-05
0.136209     2.87885000e-05
0.136254     2.94340000e-05
0.136300     2.58864000e-05
0.136345     1.55118000e-05
0.136391     4.97045000e-06
0.136436     2.69085000e-05
0.136481     1.37627000e-05
0.136527     1.04441000e-05
0.136572     6.34711000e-07
0.136618     7.76606000e-07
0.136664     3.33412000e-05
0.136709     1.63961000e-05
0.136755     1.48552000e-06
0.136800     2.45522000e-06
0.136846     1.81207000e-05
0.136891     7.24381000e-06
0.136937     7.66972000e-06
0.136983     7.89121000e-07
0.137028     3.85418000e-05
0.137074     2.64047000e-05
0.137120     1.52111000e-08
0.137165     8.74423000e-07
0.137211     3.35584000e-05
0.137257     9.04897000e-07
0.137303     4.05417000e-05
0.137348     3.21704000e-05
0.137394     2.32315000e-05
0.137440     3.92365000e-05
0.137486     8.14993000e-06
0.137532     1.87991000e-05
0.137578     7.42234000e-05
0.137623     7.74319000e-05
0.137669     1.21314000e-05
0.137715     8.23874000e-05
0.137761     4.91301000e-08
0.137807     7.67871000e-05
0.137853     8.18800000e-05
0.137899     1.23243000e-08
0.137945     4.26951000e-07
0.137991     7.73148000e-05
0.138037     8.79916000e-05
0.138083     8.34389000e-05
0.138129     3.87125000e-05
0.138175     8.88917000e-05
0.138221     8.30704000e-05
0.138267     9.00872000e-05
0.138313     4.22687000e-05
0.138359     8.60811000e-05
0.138405     6.27186000e-05
0.138451     6.17716000e-05
0.138498     6.30103000e-05
0.138544     5.16528000e-05
0.138590     1.17112000e-06
0.138636     7.92080000e-05
0.138682     2.51318000e-05
0.138729     8.23805000e-05
0.138775     8.47869000e-05
0.138821     9.00047000e-05
0.138867     8.87619000e-05
0.138914     9.26298000e-05
0.138960     7.91488000e-05
0.139006     9.16458000e-06
0.139053     8.97533000e-05
0.139099     7.55626000e-05
0.139145     8.75375000e-05
0.139192     2.27815000e-05
0.139238     4.70939000e-05
0.139285     7.69722000e-05
0.139331     9.00859000e-05
0.139377     7.97650000e-05
