# wavelength(um)    fp/fs
0.103465     4.28440000e-05
0.103500     4.09354000e-05
0.103534     1.02026000e-05
0.103569     4.16704000e-05
0.103603     4.21275000e-05
0.103638     4.05734000e-05
0.103672     3.66132000e-05
0.103707     3.60461000e-05
0.103741     3.19315000e-05
0.103776     4.05858000e-05
0.103811     5.08047000e-10
0.103845     4.24068000e-05
0.103880     4.30883000e-05
0.103914     4.29476000e-05
0.103949     2.69401000e-05
0.103984     4.07014000e-05
0.104018     4.33703000e-05
0.104053     4.26364000e-05
0.104088     3.98803000e-05
0.104122     4.06204000e-05
0.104157     4.31516000e-05
0.104192     4.35908000e-05
0.104227     4.36116000e-05
0.104261     4.17547000e-05
0.104296     4.29726000e-05
0.104331     4.36662000e-05
0.104366     4.32775000e-05
0.104400     3.86010000e-05
0.104435     4.36562000e-05
0.104470     4.37831000e-05
0.104505     4.37428000e-05
0.104540     4.38830000e-05
0.104575     4.39392000e-05
0.104609     4.39416000e-05
0.104644     4.39332000e-05
0.104679     4.16724000e-05
0.104714     4.38385000e-05
0.104749     4.34665000e-05
0.104784     4.01488000e-05
0.104819     4.36600000e-05
0.104854     1.13203000e-06
0.104889     4.33904000e-05
0.104924     4.38082000e-05
0.104959     4.34021000e-05
0.104994     4.36512000e-05
0.105029     4.17268000e-05
0.105064     4.37001000e-05
0.105099     3.86111000e-05
0.105134     4.24092000e-05
0.105169     4.38387000e-05
0.105204     4.38287000e-05
0.105239     4.35982000e-05
0.105274     4.37935000e-05
0.105309     4.36275000e-05
0.105344     4.36427000e-05
0.105379     4.37064000e-05
0.105414     1.61592000e-07
0.105449     4.48647000e-07
0.105485     3.73627000e-05
0.105520     1.73229000e-05
0.105555     4.24592000e-05
0.105590     4.34517000e-05
0.105625     6.01651000e-07
0.105661     4.28337000e-05
0.105696     4.35737000e-05
0.105731     4.34908000e-05
0.105766     4.34902000e-05
0.105802     4.35364000e-05
0.105837     1.41035000e-06
0.105872     4.33607000e-05
0.105907     4.22432000e-05
0.105943     4.34069000e-05
0.105978     4.34270000e-05
0.106013     4.33937000e-05
0.106049     4.32841000e-05
0.106084     4.32182000e-05
0.106119     4.24991000e-05
0.106155     4.24618000e-05
0.106190     4.28426000e-05
0.106225     3.74412000e-05
0.106261     4.29051000e-05
0.106296     4.29047000e-05
0.106332     4.24915000e-05
0.106367     4.26895000e-05
0.106403     4.22152000e-05
0.106438     3.87344000e-05
0.106474     3.92518000e-05
0.106509     4.14470000e-05
0.106545     3.68217000e-05
0.106580     4.19776000e-05
0.106616     4.15248000e-05
0.106651     3.54077000e-05
0.106687     3.04199000e-05
0.106722     3.91450000e-05
0.106758     3.87617000e-05
0.106793     4.12782000e-05
0.106829     4.05237000e-05
0.106865     3.14780000e-05
0.106900     1.76257000e-05
0.106936     7.27500000e-06
0.106972     1.49909000e-05
0.107007     2.55012000e-05
0.107043     8.74509000e-09
0.107079     3.33118000e-05
0.107114     3.68146000e-05
0.107150     3.47850000e-05
0.107186     5.99792000e-08
0.107221     2.33336000e-05
0.107257     8.70754000e-06
0.107293     2.54104000e-09
0.107329     1.36483000e-05
0.107364     2.57169000e-05
0.107400     2.22305000e-09
0.107436     2.68711000e-05
0.107472     3.36952000e-05
0.107508     2.91963000e-06
0.107543     3.16058000e-05
0.107579     1.67512000e-05
0.107615     2.86810000e-05
0.107651     3.43238000e-05
0.107687     2.05976000e-07
0.107723     2.40003000e-08
0.107759     9.52203000e-06
0.107795     2.15814000e-05
0.107831     1.46261000e-05
0.107867     7.88849000e-07
0.107903     3.17333000e-05
0.107938     2.00596000e-05
0.107974     2.81588000e-05
0.108010     3.66637000e-05
0.108046     3.92241000e-06
0.108082     2.75120000e-05
0.108118     3.35814000e-05
0.108155     2.92882000e-05
0.108191     3.58393000e-05
0.108227     3.43136000e-05
0.108263     1.71357000e-05
0.108299     2.58353000e-05
0.108335     3.17808000e-05
0.108371     3.46186000e-05
0.108407     2.62436000e-05
0.108443     4.04882000e-05
0.108479     1.01598000e-05
0.108516     4.04986000e-05
0.108552     4.07647000e-05
0.108588     3.90416000e-05
0.108624     3.97645000e-05
0.108660     1.60557000e-05
0.108697     1.04768000e-07
0.108733     1.58959000e-05
0.108769     3.98462000e-05
0.108805     1.37227000e-05
0.108842     1.23439000e-07
0.108878     6.99267000e-09
0.108914     1.14284000e-05
0.108950     1.93599000e-05
0.108987     3.59703000e-05
0.109023     3.56082000e-05
0.109059     1.76953000e-07
0.109096     1.84970000e-05
0.109132     2.97145000e-05
0.109169     2.04452000e-05
0.109205     2.52441000e-05
0.109241     1.83495000e-05
0.109278     3.26994000e-05
0.109314     3.95274000e-05
0.109351     2.00937000e-06
0.109387     3.52364000e-05
0.109424     3.06888000e-05
0.109460     3.90730000e-05
0.109496     3.80990000e-05
0.109533     8.92606000e-08
0.109569     3.78935000e-05
0.109606     4.08189000e-05
0.109643     4.23643000e-05
0.109679     4.24544000e-07
0.109716     3.58725000e-05
0.109752     3.58880000e-05
0.109789     1.47302000e-05
0.109825     1.20723000e-07
0.109862     1.32063000e-05
0.109899     4.10855000e-05
0.109935     3.42403000e-05
0.109972     4.19405000e-05
0.110009     4.05432000e-05
0.110045     2.41175000e-05
0.110082     3.31166000e-05
0.110119     4.15804000e-05
0.110155     3.69682000e-05
0.110192     2.84043000e-05
0.110229     4.17428000e-05
0.110266     4.28217000e-05
0.110302     4.24259000e-05
0.110339     9.27258000e-07
0.110376     4.31983000e-05
0.110413     4.34824000e-05
0.110449     1.07953000e-05
0.110486     4.27379000e-05
0.110523     4.28612000e-05
0.110560     4.34793000e-05
0.110597     4.36111000e-05
0.110634     4.26447000e-05
0.110670     3.81545000e-05
0.110707     4.32014000e-05
0.110744     5.55004000e-06
0.110781     4.34938000e-05
0.110818     2.09064000e-05
0.110855     4.35588000e-05
0.110892     4.14936000e-05
0.110929     4.34266000e-05
0.110966     4.34161000e-05
0.111003     4.14338000e-05
0.111040     6.50520000e-07
0.111077     4.32976000e-05
0.111114     4.37380000e-05
0.111151     4.36506000e-05
0.111188     4.27597000e-05
0.111225     4.37395000e-05
0.111262     4.27162000e-05
0.111299     4.37218000e-05
0.111336     4.36518000e-05
0.111374     4.28178000e-05
0.111411     4.32671000e-05
0.111448     4.38444000e-05
0.111485     4.37265000e-05
0.111522     4.37751000e-05
0.111559     2.72468000e-07
0.111596     4.37851000e-05
0.111634     4.35104000e-05
0.111671     4.08326000e-05
0.111708     4.37648000e-05
0.111745     4.37215000e-05
0.111783     4.30062000e-05
0.111820     4.34529000e-05
0.111857     3.55894000e-05
0.111894     4.13567000e-05
0.111932     4.38435000e-05
0.111969     4.35151000e-05
0.112006     4.35273000e-05
0.112044     4.37499000e-05
0.112081     4.29112000e-05
0.112118     4.37494000e-05
0.112156     1.92451000e-05
0.112193     2.60953000e-07
0.112231     4.39085000e-05
0.112268     4.37891000e-05
0.112305     1.39251000e-05
0.112343     4.39419000e-05
0.112380     4.39272000e-05
0.112418     4.39299000e-05
0.112455     4.39357000e-05
0.112493     4.37199000e-05
0.112530     4.37739000e-05
0.112568     4.38926000e-05
0.112605     4.38172000e-05
0.112643     9.83846000e-06
0.112680     4.37552000e-05
0.112718     4.38166000e-05
0.112755     3.96507000e-05
0.112793     4.37052000e-05
0.112831     4.38751000e-05
0.112868     4.38598000e-05
0.112906     4.37655000e-05
0.112943     4.36683000e-05
0.112981     4.37784000e-05
0.113019     4.37543000e-05
0.113056     4.00261000e-05
0.113094     4.31571000e-05
0.113132     2.98590000e-06
0.113170     4.31967000e-05
0.113207     4.25549000e-05
0.113245     4.33671000e-05
0.113283     1.87220000e-05
0.113320     4.31823000e-05
0.113358     4.29243000e-05
0.113396     4.25808000e-05
0.113434     3.84325000e-05
0.113472     4.10791000e-05
0.113509     1.30801000e-06
0.113547     2.34588000e-05
0.113585     3.35804000e-05
0.113623     3.98614000e-05
0.113661     4.15515000e-05
0.113699     2.30376000e-05
0.113737     3.88990000e-05
0.113775     3.88021000e-05
0.113813     2.71976000e-06
0.113850     4.33054000e-05
0.113888     9.42027000e-08
0.113926     4.32848000e-05
0.113964     4.31636000e-05
0.114002     3.70116000e-06
0.114040     7.86025000e-07
0.114078     4.36743000e-05
0.114116     4.18244000e-05
0.114154     2.63651000e-05
0.114192     2.43000000e-05
0.114231     3.80095000e-05
0.114269     4.33943000e-05
0.114307     4.33289000e-05
0.114345     4.35822000e-05
0.114383     4.33696000e-05
0.114421     1.14518000e-05
0.114459     4.31595000e-05
0.114497     4.37993000e-05
0.114536     4.16592000e-05
0.114574     5.16425000e-08
0.114612     2.00860000e-05
0.114650     4.36532000e-05
0.114688     4.36997000e-05
0.114727     4.10704000e-05
0.114765     3.07596000e-05
0.114803     4.36413000e-05
0.114841     1.00689000e-05
0.114880     3.64943000e-05
0.114918     4.31894000e-05
0.114956     4.37122000e-05
0.114994     4.22099000e-05
0.115033     4.32818000e-05
0.115071     1.42984000e-06
0.115110     4.37982000e-05
0.115148     4.34038000e-05
0.115186     4.19406000e-05
0.115225     4.27670000e-05
0.115263     3.90535000e-05
0.115301     4.37364000e-05
0.115340     4.37965000e-05
0.115378     4.34775000e-05
0.115417     4.23378000e-05
0.115455     4.37617000e-05
0.115494     4.37937000e-05
0.115532     4.34597000e-05
0.115571     4.33473000e-05
0.115609     3.87133000e-05
0.115648     4.36084000e-05
0.115686     4.36311000e-05
0.115725     4.35265000e-05
0.115764     2.38087000e-05
0.115802     4.35518000e-05
0.115841     4.34586000e-05
0.115879     4.35132000e-05
0.115918     2.60739000e-05
0.115957     4.35077000e-05
0.115995     4.34347000e-05
0.116034     4.32053000e-05
0.116073     4.32707000e-05
0.116111     4.32477000e-05
0.116150     4.30723000e-05
0.116189     8.68060000e-07
0.116227     4.27106000e-05
0.116266     9.53367000e-06
0.116305     5.62382000e-06
0.116344     3.81416000e-05
0.116383     5.71591000e-08
0.116421     3.87015000e-05
0.116460     4.13549000e-05
0.116499     4.21567000e-05
0.116538     4.22657000e-05
0.116577     4.20398000e-05
0.116615     4.26509000e-05
0.116654     4.73271000e-06
0.116693     4.21995000e-05
0.116732     4.24100000e-05
0.116771     4.24326000e-05
0.116810     4.23011000e-05
0.116849     4.21048000e-05
0.116888     4.19373000e-05
0.116927     4.16713000e-05
0.116966     1.60929000e-05
0.117005     4.08478000e-05
0.117044     4.03376000e-05
0.117083     3.94670000e-05
0.117122     3.80673000e-05
0.117161     3.38824000e-05
0.117200     2.95949000e-05
0.117239     1.10652000e-05
0.117278     1.36467000e-05
0.117317     3.03193000e-05
0.117356     3.57245000e-05
0.117395     3.80911000e-05
0.117434     3.89449000e-05
0.117474     4.00883000e-05
0.117513     4.05370000e-05
0.117552     4.07654000e-05
0.117591     4.04723000e-05
0.117630     4.06482000e-05
0.117670     3.44451000e-05
0.117709     3.90903000e-05
0.117748     3.36504000e-05
0.117787     3.14760000e-05
0.117827     9.00147000e-07
0.117866     2.90813000e-05
0.117905     3.67330000e-05
0.117944     3.92128000e-05
0.117984     4.02284000e-05
0.118023     4.05503000e-07
0.118062     4.07157000e-05
0.118102     4.06237000e-05
0.118141     3.97423000e-05
0.118180     2.94020000e-05
0.118220     2.03565000e-05
0.118259     1.46674000e-05
0.118299     3.71955000e-05
0.118338     2.55537000e-05
0.118378     8.90026000e-06
0.118417     3.97168000e-05
0.118457     3.54886000e-05
0.118496     1.21406000e-05
0.118535     2.19039000e-05
0.118575     2.68092000e-05
0.118615     1.02681000e-05
0.118654     3.74061000e-05
0.118694     4.00497000e-05
0.118733     3.95831000e-05
0.118773     4.10084000e-05
0.118812     4.18338000e-05
0.118852     4.18683000e-05
0.118892     4.23592000e-05
0.118931     1.61221000e-06
0.118971     4.14898000e-05
0.119011     3.47538000e-05
0.119050     4.20456000e-05
0.119090     3.99330000e-05
0.119130     3.90862000e-05
0.119169     2.52483000e-05
0.119209     3.75506000e-05
0.119249     4.08992000e-05
0.119288     4.21212000e-05
0.119328     4.24960000e-05
0.119368     6.66015000e-06
0.119408     3.47478000e-05
0.119448     4.27362000e-05
0.119487     4.24085000e-05
0.119527     3.18848000e-06
0.119567     3.85106000e-05
0.119607     3.82202000e-05
0.119647     4.08513000e-05
0.119687     4.23606000e-05
0.119727     3.90870000e-05
0.119767     3.92267000e-05
0.119806     3.79153000e-05
0.119846     1.94339000e-05
0.119886     8.50107000e-08
0.119926     4.16433000e-05
0.119966     3.97017000e-05
0.120006     4.19490000e-05
0.120046     4.16547000e-05
0.120086     4.26532000e-05
0.120126     4.02157000e-05
0.120166     4.00427000e-05
0.120206     3.81272000e-05
0.120246     4.32146000e-05
0.120287     1.79270000e-07
0.120327     4.23677000e-05
0.120367     4.24268000e-05
0.120407     3.97108000e-05
0.120447     1.83569000e-05
0.120487     4.18845000e-05
0.120527     4.26171000e-05
0.120567     6.07553000e-06
0.120608     4.24984000e-05
0.120648     3.71517000e-05
0.120688     4.23211000e-05
0.120728     3.93730000e-05
0.120769     4.07285000e-06
0.120809     3.20093000e-05
0.120849     3.59698000e-05
0.120889     1.36868000e-06
0.120930     4.30996000e-05
0.120970     4.04462000e-05
0.121010     4.21063000e-05
0.121051     3.09913000e-05
0.121091     4.16884000e-05
0.121131     4.20771000e-05
0.121172     1.14539000e-06
0.121212     4.26643000e-05
0.121253     1.90226000e-06
0.121293     1.09174000e-07
0.121333     2.46368000e-05
0.121374     4.26260000e-06
0.121414     9.32546000e-08
0.121455     4.23892000e-05
0.121495     3.85497000e-05
0.121536     9.76059000e-07
0.121576     6.24967000e-06
0.121617     4.11027000e-05
0.121657     9.55941000e-08
0.121698     4.26525000e-05
0.121738     4.14610000e-05
0.121779     7.89089000e-06
0.121820     3.73414000e-07
0.121860     4.22813000e-05
0.121901     4.07830000e-05
0.121941     2.22383000e-05
0.121982     4.27843000e-05
0.122023     2.56307000e-05
0.122063     3.98411000e-05
0.122104     4.25075000e-05
0.122145     4.28426000e-05
0.122186     4.26568000e-05
0.122226     1.15444000e-06
0.122267     2.04283000e-06
0.122308     4.19287000e-05
0.122349     3.46603000e-05
0.122389     1.08029000e-05
0.122430     4.29016000e-05
0.122471     4.27026000e-05
0.122512     2.45531000e-05
0.122553     8.61460000e-06
0.122593     4.28632000e-05
0.122634     4.29621000e-05
0.122675     4.26612000e-05
0.122716     4.15725000e-05
0.122757     4.27303000e-05
0.122798     4.24214000e-05
0.122839     4.14306000e-05
0.122880     4.06260000e-05
0.122921     3.33930000e-05
0.122962     4.00604000e-05
0.123003     3.63931000e-05
0.123044     3.98354000e-05
0.123085     9.16886000e-08
0.123126     2.42358000e-05
0.123167     3.87429000e-05
0.123208     4.13446000e-05
0.123249     4.20351000e-05
0.123290     4.00551000e-05
0.123331     3.65727000e-05
0.123372     4.14602000e-05
0.123413     3.91439000e-05
0.123454     4.15669000e-05
0.123496     3.99076000e-05
0.123537     3.89842000e-05
0.123578     6.08113000e-06
0.123619     5.45870000e-08
0.123660     6.86544000e-06
0.123702     3.75732000e-05
0.123743     4.03553000e-05
0.123784     3.89194000e-05
0.123825     3.75208000e-05
0.123867     4.15711000e-05
0.123908     4.12947000e-05
0.123949     4.15861000e-05
0.123991     4.16658000e-05
0.124032     2.98906000e-07
0.124073     3.96925000e-05
0.124115     2.07213000e-05
0.124156     1.72956000e-05
0.124197     3.94854000e-05
0.124239     4.07968000e-05
0.124280     4.19192000e-05
0.124322     2.07260000e-05
0.124363     3.54467000e-05
0.124404     3.86414000e-05
0.124446     3.72108000e-05
0.124487     3.81088000e-05
0.124529     9.78912000e-08
0.124570     3.33996000e-05
0.124612     3.22652000e-05
0.124653     9.23176000e-07
0.124695     2.16006000e-05
0.124737     3.32567000e-05
0.124778     3.97759000e-05
0.124820     3.82757000e-05
0.124861     3.20741000e-05
0.124903     3.66984000e-05
0.124945     1.44170000e-06
0.124986     3.58897000e-05
0.125028     2.55126000e-05
0.125070     2.37242000e-05
0.125111     9.92103000e-07
0.125153     3.12948000e-05
0.125195     2.34600000e-05
0.125236     3.70380000e-05
0.125278     2.36129000e-05
0.125320     3.14485000e-05
0.125362     4.00552000e-10
0.125403     3.85480000e-05
0.125445     3.84671000e-05
0.125487     3.23806000e-05
0.125529     2.14025000e-05
0.125571     5.05429000e-06
0.125613     9.26869000e-06
0.125655     3.29719000e-05
0.125696     1.90060000e-05
0.125738     2.68786000e-05
0.125780     1.19285000e-07
0.125822     1.11632000e-06
0.125864     2.19468000e-05
0.125906     3.35263000e-05
0.125948     6.54348000e-06
0.125990     3.08914000e-05
0.126032     1.87918000e-05
0.126074     2.89704000e-05
0.126116     2.78778000e-05
0.126158     4.01868000e-07
0.126200     1.49501000e-05
0.126242     5.11950000e-06
0.126284     5.86896000e-07
0.126326     6.26295000e-06
0.126368     7.29994000e-06
0.126411     1.00628000e-05
0.126453     2.49382000e-05
0.126495     5.16883000e-06
0.126537     2.58203000e-05
0.126579     1.69403000e-05
0.126621     3.19801000e-06
0.126664     1.51194000e-05
0.126706     2.54076000e-05
0.126748     7.55908000e-08
0.126790     1.70749000e-05
0.126833     2.79851000e-05
0.126875     1.44526000e-07
0.126917     4.57706000e-06
0.126959     9.09406000e-06
0.127002     7.50029000e-06
0.127044     2.21675000e-09
0.127086     2.67265000e-06
0.127129     4.60028000e-10
0.127171     2.10773000e-09
0.127214     1.46544000e-05
0.127256     2.75042000e-07
0.127298     3.34847000e-05
0.127341     3.60398000e-05
0.127383     1.13260000e-07
0.127426     9.07021000e-06
0.127468     1.06584000e-07
0.127511     3.81018000e-05
0.127553     2.41830000e-05
0.127596     2.30969000e-05
0.127638     3.13101000e-08
0.127681     2.63337000e-05
0.127723     3.58311000e-05
0.127766     1.47605000e-05
0.127809     3.74764000e-05
0.127851     3.43978000e-05
0.127894     1.06841000e-05
0.127936     4.03739000e-06
0.127979     8.54014000e-06
0.128022     3.44668000e-05
0.128064     2.62370000e-07
0.128107     3.72389000e-05
0.128150     3.77988000e-05
0.128192     3.81899000e-05
0.128235     2.05182000e-05
0.128278     3.59705000e-05
0.128321     2.36367000e-05
0.128363     3.76401000e-05
0.128406     3.64336000e-05
0.128449     3.39574000e-05
0.128492     3.89799000e-05
0.128535     3.86206000e-05
0.128578     3.79474000e-05
0.128620     3.74967000e-05
0.128663     6.85997000e-06
0.128706     8.30013000e-10
0.128749     5.05037000e-06
0.128792     3.83314000e-05
0.128835     3.83364000e-05
0.128878     3.27544000e-05
0.128921     1.89635000e-09
0.128964     1.55295000e-06
0.129007     3.01739000e-05
0.129050     3.62000000e-05
0.129093     3.92082000e-05
0.129136     3.84962000e-05
0.129179     1.64743000e-07
0.129222     3.94953000e-05
0.129265     3.20561000e-06
0.129308     3.87561000e-05
0.129351     3.80586000e-05
0.129394     2.61372000e-05
0.129437     3.75934000e-05
0.129481     1.95804000e-06
0.129524     1.89768000e-06
0.129567     4.21936000e-07
0.129610     3.72968000e-05
0.129653     3.38570000e-05
0.129697     3.61275000e-05
0.129740     3.31853000e-05
0.129783     3.52515000e-05
0.129826     2.73414000e-06
0.129870     3.68513000e-05
0.129913     3.74280000e-05
0.129956     6.87660000e-07
0.129999     3.75822000e-05
0.130043     1.51712000e-05
0.130086     3.65307000e-05
0.130130     2.31052000e-05
0.130173     2.97393000e-07
0.130216     3.54368000e-05
0.130260     3.75729000e-05
0.130303     3.64521000e-05
0.130347     3.60460000e-05
0.130390     3.64800000e-07
0.130433     3.83575000e-06
0.130477     3.54146000e-05
0.130520     3.46355000e-05
0.130564     3.52099000e-05
0.130607     3.42411000e-05
0.130651     4.18716000e-07
0.130695     3.21696000e-05
0.130738     3.14097000e-05
0.130782     2.41697000e-05
0.130825     3.01526000e-05
0.130869     2.70550000e-05
0.130913     5.26657000e-08
0.130956     2.29889000e-05
0.131000     2.10640000e-05
0.131043     1.54274000e-05
0.131087     2.81400000e-06
0.131131     6.51855000e-06
0.131175     1.82287000e-06
0.131218     1.00563000e-07
0.131262     2.97739000e-06
0.131306     8.12671000e-06
0.131350     1.32673000e-05
0.131393     1.57850000e-05
0.131437     1.15878000e-05
0.131481     1.21895000e-05
0.131525     1.36298000e-05
0.131569     6.15838000e-06
0.131612     1.40348000e-06
0.131656     1.34982000e-05
0.131700     2.03318000e-05
0.131744     2.11947000e-05
0.131788     2.23479000e-05
0.131832     2.11617000e-08
0.131876     1.33368000e-05
0.131920     1.09832000e-10
0.131964     7.84740000e-06
0.132008     1.15404000e-05
0.132052     1.74130000e-05
0.132096     7.83121000e-07
0.132140     1.29629000e-05
0.132184     2.29999000e-05
0.132228     7.31518000e-06
0.132272     1.98715000e-05
0.132316     1.88998000e-05
0.132360     1.89457000e-05
0.132404     4.62977000e-06
0.132449     1.46256000e-05
0.132493     3.10576000e-05
0.132537     2.23537000e-05
0.132581     3.28173000e-05
0.132625     3.10409000e-05
0.132669     1.36957000e-06
0.132714     2.86732000e-05
0.132758     3.36640000e-05
0.132802     4.45913000e-08
0.132846     2.71398000e-05
0.132891     2.90985000e-05
0.132935     3.45699000e-05
0.132979     2.19437000e-10
0.133024     3.37237000e-05
0.133068     3.39222000e-05
0.133112     3.05792000e-05
0.133157     2.39184000e-05
0.133201     1.56785000e-06
0.133245     2.38896000e-05
0.133290     2.69476000e-05
0.133334     2.97583000e-05
0.133379     2.62197000e-05
0.133423     1.78442000e-05
0.133468     3.66958000e-06
0.133512     4.33868000e-06
0.133557     1.76903000e-07
0.133601     4.45110000e-09
0.133646     2.38438000e-05
0.133690     3.10167000e-05
0.133735     3.05972000e-05
0.133779     3.27422000e-06
0.133824     1.86228000e-05
0.133869     4.02424000e-06
0.133913     1.19613000e-05
0.133958     9.05790000e-06
0.134003     1.81434000e-06
0.134047     1.09027000e-05
0.134092     3.42493000e-08
0.134137     3.24071000e-05
0.134181     3.44143000e-05
0.134226     3.15546000e-05
0.134271     3.52316000e-09
0.134316     2.07676000e-05
0.134360     7.48662000e-08
0.134405     3.18418000e-05
0.134450     3.20239000e-05
0.134495     2.75298000e-05
0.134540     3.01653000e-06
0.134584     1.53658000e-05
0.134629     1.28708000e-05
0.134674     2.70951000e-06
0.134719     4.98036000e-08
0.134764     2.72442000e-05
0.134809     4.47492000e-06
0.134854     3.18455000e-05
0.134899     4.60127000e-06
0.134944     2.16996000e-05
0.134989     3.51465000e-06
0.135034     2.73466000e-05
0.135079     2.88935000e-05
0.135124     3.15018000e-05
0.135169     3.72518000e-05
0.135214     3.12224000e-05
0.135259     3.47830000e-05
0.135304     3.69725000e-05
0.135349     3.66909000e-05
0.135394     3.25628000e-05
0.135439     4.23490000e-06
0.135484     3.22120000e-05
0.135530     3.24653000e-05
0.135575     2.61412000e-05
0.135620     1.29293000e-05
0.135665     2.25939000e-05
0.135710     4.94117000e-06
0.135756     1.29136000e-05
0.135801     1.08977000e-06
0.135846     1.78802000e-05
0.135891     2.02817000e-05
0.135937     1.38996000e-05
0.135982     5.67525000e-08
0.136027     4.56182000e-06
0.136073     8.75313000e-06
0.136118     3.39685000e-07
0.136163     7.35891000e-06
0.136209     1.74628000e-05
0.136254     1.85807000e-05
0.136300     1.70217000e-05
0.136345     1.09522000e-05
0.136391     3.73741000e-06
0.136436     1.78825000e-05
0.136481     9.90438000e-06
0.136527     7.61904000e-06
0.136572     5.93714000e-07
0.136618     1.36051000e-06
0.136664     2.12502000e-05
0.136709     1.05756000e-05
0.136755     1.38783000e-06
0.136800     2.90407000e-06
0.136846     1.39169000e-05
0.136891     6.00636000e-06
0.136937     6.34777000e-06
0.136983     1.12810000e-06
0.137028     2.49923000e-05
0.137074     1.96065000e-05
0.137120     7.77077000e-09
0.137165     9.19830000e-07
0.137211     2.33595000e-05
0.137257     1.90015000e-06
0.137303     2.66880000e-05
0.137348     2.20049000e-05
0.137394     1.61622000e-05
0.137440     2.59606000e-05
0.137486     7.44302000e-06
0.137532     1.56918000e-05
0.137578     3.62863000e-05
0.137623     3.70041000e-05
0.137669     1.86460000e-05
0.137715     3.79775000e-05
0.137761     6.77286000e-08
0.137807     3.69385000e-05
0.137853     3.78331000e-05
0.137899     6.15073000e-08
0.137945     5.58214000e-07
0.137991     3.66788000e-05
0.138037     3.92765000e-05
0.138083     3.79435000e-05
0.138129     2.69404000e-05
0.138175     3.94396000e-05
0.138221     3.80553000e-05
0.138267     3.96974000e-05
0.138313     3.64115000e-05
0.138359     3.85626000e-05
0.138405     3.17719000e-05
0.138451     3.19948000e-05
0.138498     3.24002000e-05
0.138544     2.82399000e-05
0.138590     2.52970000e-06
0.138636     3.66593000e-05
0.138682     1.64320000e-05
0.138729     3.75316000e-05
0.138775     3.84248000e-05
0.138821     3.96886000e-05
0.138867     3.93782000e-05
0.138914     4.02834000e-05
0.138960     3.74934000e-05
0.139006     7.90550000e-06
0.139053     3.96293000e-05
0.139099     3.61643000e-05
0.139145     3.90799000e-05
0.139192     1.58706000e-05
0.139238     2.74801000e-05
0.139285     3.65003000e-05
0.139331     3.97452000e-05
0.139377     3.73293000e-05
