# Wavelength              Flux
#         um   erg s-1 cm-2 cm
     0.34235   1.960345288e+04
     0.34281   2.350162694e+04
     0.34327   2.477743533e+04
     0.34372   1.913856452e+04
     0.34418   6.867951069e+03
     0.34464   1.025548010e+04
     0.34510   2.642226288e+04
     0.34556   2.777831865e+04
     0.34602   1.468258942e+04
     0.34648   1.586917185e+04
     0.34695   2.880134732e+04
     0.34741   1.648381111e+04
     0.34787   2.181210849e+04
     0.34834   3.812794416e+04
     0.34880   3.505916276e+04
     0.34927   1.161039176e+04
     0.34973   2.387213212e+04
     0.35020   3.891264555e+04
     0.35067   5.174971102e+04
     0.35113   2.946021238e+04
     0.35160   2.029159194e+04
     0.35207   2.469593399e+04
     0.35254   1.271943786e+04
     0.35301   3.344190034e+04
     0.35348   4.568840588e+04
     0.35396   4.754772734e+04
     0.35443   4.572121017e+04
     0.35490   4.260849457e+04
     0.35537   3.349028994e+04
     0.35585   3.042229011e+04
     0.35632   3.315641237e+04
     0.35680   1.483582668e+04
     0.35727   1.485420916e+04
     0.35775   1.561883928e+04
     0.35823   1.049108642e+04
     0.35871   1.320297190e+04
     0.35918   2.163842232e+04
     0.35966   2.256992458e+04
     0.36014   4.980129848e+04
     0.36062   1.525907125e+04
     0.36111   1.840146000e+04
     0.36159   3.190800164e+04
     0.36207   1.542966096e+04
     0.36255   4.695214178e+04
     0.36304   3.329441519e+04
     0.36352   2.219407388e+04
     0.36401   5.474556304e+04
     0.36449   3.270194779e+04
     0.36498   1.943278225e+04
     0.36546   5.279864442e+04
     0.36595   7.714196159e+04
     0.36644   7.435435935e+04
     0.36693   5.175988608e+04
     0.36742   8.047147312e+04
     0.36791   3.723286658e+04
     0.36840   3.876861017e+04
     0.36889   3.128751907e+04
     0.36938   6.983888860e+04
     0.36988   9.058410437e+04
     0.37037   4.131339161e+04
     0.37086   1.685951060e+04
     0.37136   5.739865842e+04
     0.37185   2.085487107e+04
     0.37235   1.490800756e+04
     0.37285   2.610631826e+04
     0.37335   1.673598459e+04
     0.37384   1.239814129e+04
     0.37434   2.074554179e+04
     0.37484   9.500948117e+03
     0.37534   2.838534270e+04
     0.37584   2.865822414e+04
     0.37634   2.826432431e+04
     0.37685   3.746725756e+04
     0.37735   8.553863120e+04
     0.37785   6.743715790e+04
     0.37836   1.004901922e+05
     0.37886   4.387325631e+04
     0.37937   4.941777722e+04
     0.37987   3.486893126e+04
     0.38038   7.672554076e+04
     0.38089   5.766440101e+04
     0.38140   5.033102145e+04
     0.38190   2.310707236e+04
     0.38241   1.862552526e+04
     0.38292   2.051091037e+04
     0.38344   2.187519647e+04
     0.38395   2.192297333e+04
     0.38446   4.256156270e+04
     0.38497   4.552194763e+04
     0.38549   3.874579266e+04
     0.38600   1.605498751e+04
     0.38651   3.512120202e+04
     0.38703   4.345494717e+04
     0.38755   4.224382548e+04
     0.38806   3.406688262e+04
     0.38858   2.952784396e+04
     0.38910   5.934558530e+04
     0.38962   4.857536018e+04
     0.39014   3.839249040e+04
     0.39066   4.583651406e+04
     0.39118   1.020354196e+05
     0.39170   8.222622641e+04
     0.39223   2.958372977e+04
     0.39275   3.570283320e+04
     0.39327   1.456424741e+04
     0.39380   2.739784120e+04
     0.39432   3.461429798e+04
     0.39485   5.186098090e+04
     0.39538   9.458666900e+04
     0.39590   4.824602464e+04
     0.39643   2.636154781e+04
     0.39696   1.771586522e+04
     0.39749   5.548602143e+04
     0.39802   9.974324295e+04
     0.39855   1.067333606e+05
     0.39908   1.413245454e+05
     0.39962   1.318184871e+05
     0.40015   1.418501559e+05
     0.40068   1.293693061e+05
     0.40122   1.584649633e+05
     0.40175   1.686937104e+05
     0.40229   1.689862788e+05
     0.40283   1.406101895e+05
     0.40336   3.693390496e+04
     0.40390   1.555295058e+05
     0.40444   9.157768345e+04
     0.40498   1.184417902e+05
     0.40552   1.699211564e+05
     0.40606   1.331387236e+05
     0.40660   7.932522798e+04
     0.40715   1.005502230e+05
     0.40769   1.210642191e+05
     0.40823   1.612522718e+05
     0.40878   2.018094095e+05
     0.40932   2.216527117e+05
     0.40987   1.357858339e+05
     0.41042   1.304817239e+05
     0.41096   1.580189063e+05
     0.41151   1.379750486e+05
     0.41206   1.514301436e+05
     0.41261   1.773434723e+05
     0.41316   1.070874408e+05
     0.41371   1.335166962e+05
     0.41426   1.117481754e+05
     0.41482   1.334601451e+05
     0.41537   1.365497454e+05
     0.41592   1.593543163e+05
     0.41648   1.550469591e+05
     0.41704   1.364720100e+05
     0.41759   1.126692485e+05
     0.41815   1.484782390e+05
     0.41871   1.311017863e+05
     0.41927   1.580059517e+05
     0.41982   1.076635821e+05
     0.42038   9.837316575e+04
     0.42095   1.592644303e+05
     0.42151   1.387682157e+05
     0.42207   1.174698550e+05
     0.42263   3.967488585e+04
     0.42320   7.524361610e+04
     0.42376   1.221402459e+05
     0.42433   1.697061235e+05
     0.42489   1.422877099e+05
     0.42546   7.612352734e+04
     0.42603   1.384434222e+05
     0.42660   1.730069171e+05
     0.42717   9.114658402e+04
     0.42773   1.057596290e+05
     0.42831   1.440829843e+05
     0.42888   1.062739267e+05
     0.42945   1.276368548e+05
     0.43002   1.158741533e+05
     0.43060   9.734940566e+04
     0.43117   1.057694754e+05
     0.43175   2.042129112e+05
     0.43232   1.884994774e+05
     0.43290   1.491309815e+05
     0.43348   2.646167517e+05
     0.43405   1.862044838e+05
     0.43463   2.265161378e+05
     0.43521   2.039909897e+05
     0.43579   2.469857315e+05
     0.43638   2.611908190e+05
     0.43696   2.436901337e+05
     0.43754   1.998371905e+05
     0.43812   1.880834947e+05
     0.43871   1.401904627e+05
     0.43929   2.210363494e+05
     0.43988   2.393016420e+05
     0.44047   1.753191749e+05
     0.44106   2.326067927e+05
     0.44164   2.126108342e+05
     0.44223   2.509813866e+05
     0.44282   2.149935466e+05
     0.44341   1.965939083e+05
     0.44401   2.633829464e+05
     0.44460   2.605476987e+05
     0.44519   2.548503224e+05
     0.44579   1.521783033e+05
     0.44638   2.302174031e+05
     0.44698   2.491616585e+05
     0.44757   2.964208937e+05
     0.44817   2.795707375e+05
     0.44877   3.099847584e+05
     0.44937   2.864002409e+05
     0.44997   2.758222724e+05
     0.45057   3.530591953e+05
     0.45117   3.496294492e+05
     0.45177   3.195879287e+05
     0.45237   3.213788878e+05
     0.45298   2.335924471e+05
     0.45358   2.323656780e+05
     0.45418   3.277063553e+05
     0.45479   2.756018358e+05
     0.45540   3.190879909e+05
     0.45600   3.532607548e+05
     0.45661   3.655432874e+05
     0.45722   3.336705091e+05
     0.45783   3.208658740e+05
     0.45844   2.793253535e+05
     0.45906   3.418547907e+05
     0.45967   3.279185638e+05
     0.46028   3.185778329e+05
     0.46090   3.726433161e+05
     0.46151   3.226861136e+05
     0.46213   3.429214095e+05
     0.46274   3.579106627e+05
     0.46336   3.694166164e+05
     0.46398   3.386195573e+05
     0.46460   3.495406437e+05
     0.46522   3.338087298e+05
     0.46584   3.683902284e+05
     0.46646   3.844415924e+05
     0.46708   3.441203571e+05
     0.46770   3.686651034e+05
     0.46833   3.462909428e+05
     0.46895   3.459972253e+05
     0.46958   3.754278274e+05
     0.47021   3.328672997e+05
     0.47083   3.455557121e+05
     0.47146   3.280262534e+05
     0.47209   3.605138879e+05
     0.47272   3.386871042e+05
     0.47335   3.296580693e+05
     0.47398   3.311084197e+05
     0.47461   3.371824899e+05
     0.47525   3.510025284e+05
     0.47588   3.042203196e+05
     0.47652   2.920537998e+05
     0.47715   3.042076380e+05
     0.47779   3.298514968e+05
     0.47843   3.222757976e+05
     0.47907   3.064782419e+05
     0.47970   3.594557679e+05
     0.48034   3.695949783e+05
     0.48099   3.802528311e+05
     0.48163   3.861461043e+05
     0.48227   3.758575812e+05
     0.48291   3.908288142e+05
     0.48356   3.720271499e+05
     0.48420   3.424274344e+05
     0.48485   4.101160871e+05
     0.48550   4.102904174e+05
     0.48614   3.968429300e+05
     0.48679   3.941923464e+05
     0.48744   3.340746640e+05
     0.48809   3.514166440e+05
     0.48874   3.691067793e+05
     0.48940   3.578609177e+05
     0.49005   4.082357753e+05
     0.49070   3.931977706e+05
     0.49136   3.683227697e+05
     0.49201   3.215892478e+05
     0.49267   3.784806252e+05
     0.49333   4.080690420e+05
     0.49398   3.223234442e+05
     0.49464   3.937059979e+05
     0.49530   3.981803378e+05
     0.49596   3.171141408e+05
     0.49663   3.498889698e+05
     0.49729   3.614617291e+05
     0.49795   3.518789508e+05
     0.49862   2.991557596e+05
     0.49928   2.996810763e+05
     0.49995   3.170450585e+05
     0.50061   2.959893800e+05
     0.50128   2.411500779e+05
     0.50195   3.034791222e+05
     0.50262   3.042514825e+05
     0.50329   3.661389000e+05
     0.50396   2.700718239e+05
     0.50464   3.231552856e+05
     0.50531   2.686789354e+05
     0.50598   3.421838204e+05
     0.50666   2.710086354e+05
     0.50733   3.201452607e+05
     0.50801   2.815433066e+05
     0.50869   2.766580037e+05
     0.50937   3.230534467e+05
     0.51005   2.775005817e+05
     0.51073   2.956892305e+05
     0.51141   3.139592481e+05
     0.51209   3.020472102e+05
     0.51277   2.311197656e+05
     0.51346   3.204664327e+05
     0.51414   2.695170812e+05
     0.51483   2.825175184e+05
     0.51552   2.396101635e+05
     0.51620   3.697741219e+05
     0.51689   2.360282371e+05
     0.51758   2.089849240e+05
     0.51827   1.967621811e+05
     0.51897   3.583037296e+05
     0.51966   3.172268143e+05
     0.52035   3.464130001e+05
     0.52105   2.284258904e+05
     0.52174   4.456869877e+05
     0.52244   4.598144602e+05
     0.52313   3.795224640e+05
     0.52383   4.923792176e+05
     0.52453   4.990118643e+05
     0.52523   4.893461438e+05
     0.52593   4.955794340e+05
     0.52663   3.204833003e+05
     0.52734   2.985034708e+05
     0.52804   4.881874198e+05
     0.52874   5.073955731e+05
     0.52945   5.373949073e+05
     0.53016   4.380920934e+05
     0.53086   5.654585938e+05
     0.53157   5.608642368e+05
     0.53228   5.104329033e+05
     0.53299   3.430040810e+05
     0.53370   5.089400797e+05
     0.53441   4.649391097e+05
     0.53513   5.242161814e+05
     0.53584   5.839658249e+05
     0.53656   5.336957177e+05
     0.53727   3.912968737e+05
     0.53799   5.680503105e+05
     0.53871   5.360842881e+05
     0.53943   5.025539278e+05
     0.54014   4.446992908e+05
     0.54087   3.687699711e+05
     0.54159   5.351650427e+05
     0.54231   5.468538623e+05
     0.54303   4.673789005e+05
     0.54376   4.568009642e+05
     0.54448   5.359437991e+05
     0.54521   5.020759264e+05
     0.54594   4.909888865e+05
     0.54667   5.568952868e+05
     0.54739   5.657539720e+05
     0.54813   5.221392667e+05
     0.54886   5.669288377e+05
     0.54959   5.551772825e+05
     0.55032   5.606119180e+05
     0.55106   5.326015630e+05
     0.55179   5.591937101e+05
     0.55253   6.028756323e+05
     0.55327   5.699630661e+05
     0.55400   6.174199367e+05
     0.55474   6.134698320e+05
     0.55548   6.070166958e+05
     0.55622   5.993684731e+05
     0.55697   5.736625923e+05
     0.55771   5.862511162e+05
     0.55845   5.925616180e+05
     0.55920   4.830502390e+05
     0.55994   5.105798877e+05
     0.56069   6.125323160e+05
     0.56144   5.985057727e+05
     0.56219   6.127489819e+05
     0.56294   6.301924139e+05
     0.56369   6.559306610e+05
     0.56444   6.467951953e+05
     0.56519   6.613333046e+05
     0.56595   6.174937350e+05
     0.56670   6.425153244e+05
     0.56746   6.714104563e+05
     0.56822   6.642906600e+05
     0.56898   6.451703490e+05
     0.56973   6.733989847e+05
     0.57049   6.413285603e+05
     0.57126   6.111014168e+05
     0.57202   6.783439723e+05
     0.57278   6.860957125e+05
     0.57355   6.907315661e+05
     0.57431   6.923559213e+05
     0.57508   6.869175128e+05
     0.57584   6.777674516e+05
     0.57661   6.911203319e+05
     0.57738   7.060245267e+05
     0.57815   6.775568613e+05
     0.57892   6.456819749e+05
     0.57970   7.040988738e+05
     0.58047   7.180674631e+05
     0.58124   7.027212257e+05
     0.58202   7.224964305e+05
     0.58280   7.319969506e+05
     0.58357   7.175787903e+05
     0.58435   7.239864715e+05
     0.58513   7.074300841e+05
     0.58591   6.643841078e+05
     0.58669   6.823961460e+05
     0.58748   7.301936206e+05
     0.58826   6.832904594e+05
     0.58905   3.953962130e+05
     0.58983   4.073295410e+05
     0.59062   6.961421031e+05
     0.59141   7.163633815e+05
     0.59220   7.102662759e+05
     0.59299   7.199476298e+05
     0.59378   7.356744996e+05
     0.59457   7.317196579e+05
     0.59536   7.294899175e+05
     0.59616   7.456110174e+05
     0.59695   7.472933255e+05
     0.59775   7.328941602e+05
     0.59855   7.282394949e+05
     0.59934   7.592243164e+05
     0.60014   7.401237198e+05
     0.60095   7.448465477e+05
     0.60175   7.296527779e+05
     0.60255   7.223224643e+05
     0.60335   7.756373015e+05
     0.60416   7.774411851e+05
     0.60496   7.904069506e+05
     0.60577   7.648784677e+05
     0.60658   7.518716792e+05
     0.60739   7.972444846e+05
     0.60820   7.721297267e+05
     0.60901   7.650475480e+05
     0.60982   7.718628885e+05
     0.61064   7.126735709e+05
     0.61145   7.895063585e+05
     0.61227   6.991347220e+05
     0.61309   7.704525655e+05
     0.61390   7.193979003e+05
     0.61472   7.716158786e+05
     0.61554   7.647975549e+05
     0.61636   6.327088211e+05
     0.61719   7.079540006e+05
     0.61801   7.903365293e+05
     0.61883   7.892900518e+05
     0.61966   7.572006109e+05
     0.62049   7.906064555e+05
     0.62131   7.637281169e+05
     0.62214   7.611259950e+05
     0.62297   7.468845631e+05
     0.62380   7.842395140e+05
     0.62464   7.443541797e+05
     0.62547   7.355963919e+05
     0.62630   7.365614756e+05
     0.62714   7.788164081e+05
     0.62798   7.709543740e+05
     0.62882   7.963454127e+05
     0.62965   7.700392732e+05
     0.63049   7.788206356e+05
     0.63134   7.971487330e+05
     0.63218   7.841826100e+05
     0.63302   8.181880656e+05
     0.63387   8.024865786e+05
     0.63471   8.328112031e+05
     0.63556   8.336146654e+05
     0.63641   8.005642033e+05
     0.63726   8.288197117e+05
     0.63811   8.088815949e+05
     0.63896   8.112445423e+05
     0.63981   7.840271272e+05
     0.64066   8.108723374e+05
     0.64152   8.172486641e+05
     0.64237   8.150825041e+05
     0.64323   8.342267376e+05
     0.64409   7.638755658e+05
     0.64495   8.378843170e+05
     0.64581   8.487248289e+05
     0.64667   7.853376105e+05
     0.64753   8.259862679e+05
     0.64840   8.652196569e+05
     0.64926   8.126717491e+05
     0.65013   7.738013028e+05
     0.65100   8.633890003e+05
     0.65186   8.827988333e+05
     0.65273   8.881610953e+05
     0.65361   8.798189156e+05
     0.65448   8.702511586e+05
     0.65535   8.724997824e+05
     0.65623   8.476242195e+05
     0.65710   8.716478612e+05
     0.65798   8.769811006e+05
     0.65886   9.049604422e+05
     0.65973   8.575767551e+05
     0.66061   9.000738735e+05
     0.66150   8.929414215e+05
     0.66238   9.003448593e+05
     0.66326   8.807055638e+05
     0.66415   9.118425297e+05
     0.66503   9.002794954e+05
     0.66592   9.116977348e+05
     0.66681   8.900174352e+05
     0.66770   8.907574194e+05
     0.66859   9.133232115e+05
     0.66948   9.011767956e+05
     0.67037   9.016626619e+05
     0.67127   8.254194675e+05
     0.67216   8.793333363e+05
     0.67306   9.042116237e+05
     0.67396   9.130577160e+05
     0.67486   8.871703173e+05
     0.67576   9.098975914e+05
     0.67666   9.007543082e+05
     0.67756   9.056909236e+05
     0.67847   8.923153488e+05
     0.67937   9.023395574e+05
     0.68028   8.986115704e+05
     0.68119   9.037963304e+05
     0.68210   8.969500663e+05
     0.68301   9.013120372e+05
     0.68392   8.983889709e+05
     0.68483   8.793744267e+05
     0.68574   8.756576175e+05
     0.68666   8.865329891e+05
     0.68757   8.812632686e+05
     0.68849   8.724487613e+05
     0.68941   8.957293039e+05
     0.69033   9.010481032e+05
     0.69125   8.999567891e+05
     0.69217   9.091313228e+05
     0.69310   9.144013738e+05
     0.69402   9.331432199e+05
     0.69495   9.301643348e+05
     0.69588   9.495345467e+05
     0.69680   9.519397176e+05
     0.69773   9.129053599e+05
     0.69866   9.367628829e+05
     0.69960   9.456781601e+05
     0.70053   9.413070662e+05
     0.70146   9.291645708e+05
     0.70240   9.485108614e+05
     0.70334   9.598233086e+05
     0.70428   9.731323539e+05
     0.70522   9.949845410e+05
     0.70616   9.689181378e+05
     0.70710   9.720031183e+05
     0.70804   1.000800196e+06
     0.70899   9.495752987e+05
     0.70993   9.837830257e+05
     0.71088   9.741274734e+05
     0.71183   9.757637563e+05
     0.71278   9.721450983e+05
     0.71373   9.523579517e+05
     0.71468   9.143846858e+05
     0.71564   9.766815329e+05
     0.71659   9.743621994e+05
     0.71755   9.944030107e+05
     0.71850   9.823736288e+05
     0.71946   9.548723125e+05
     0.72042   9.805138812e+05
     0.72138   9.608795549e+05
     0.72235   9.999803504e+05
     0.72331   1.020038589e+06
     0.72427   1.005597681e+06
     0.72524   1.003662243e+06
     0.72621   1.011018017e+06
     0.72718   1.023669360e+06
     0.72815   1.026030610e+06
     0.72912   9.960884358e+05
     0.73009   1.030533585e+06
     0.73107   1.016773489e+06
     0.73204   1.031244137e+06
     0.73302   9.899486458e+05
     0.73400   1.047682005e+06
     0.73498   1.030683725e+06
     0.73596   1.008166261e+06
     0.73694   1.028738788e+06
     0.73792   1.060593939e+06
     0.73891   1.013758833e+06
     0.73989   1.029720404e+06
     0.74088   1.042911951e+06
     0.74187   1.026993259e+06
     0.74286   1.043783919e+06
     0.74385   1.056572425e+06
     0.74484   1.024319761e+06
     0.74583   1.070158201e+06
     0.74683   1.047032186e+06
     0.74783   1.073250791e+06
     0.74882   1.066326390e+06
     0.74982   1.042450083e+06
     0.75082   1.075888997e+06
     0.75183   1.058270322e+06
     0.75283   1.076847468e+06
     0.75383   1.087967781e+06
     0.75484   1.089865421e+06
     0.75585   1.079839868e+06
     0.75685   1.089783046e+06
     0.75786   1.093802666e+06
     0.75888   1.077053214e+06
     0.75989   1.095713694e+06
     0.76090   1.093652357e+06
     0.76192   1.066062346e+06
     0.76293   1.109710027e+06
     0.76395   1.111091689e+06
     0.76497   1.113026171e+06
     0.76599   1.054260277e+06
     0.76701   1.028325016e+06
     0.76804   1.105224788e+06
     0.76906   1.100009887e+06
     0.77009   1.069096797e+06
     0.77111   1.107059183e+06
     0.77214   1.097389569e+06
     0.77317   1.114822865e+06
     0.77421   1.120653669e+06
     0.77524   1.078669400e+06
     0.77627   1.130532899e+06
     0.77731   1.129191197e+06
     0.77835   1.118938947e+06
     0.77938   1.121734662e+06
     0.78042   1.123827331e+06
     0.78147   1.131224264e+06
     0.78251   1.133392733e+06
     0.78355   1.097758731e+06
     0.78460   1.131739350e+06
     0.78564   1.132657795e+06
     0.78669   1.148341546e+06
     0.78774   1.144074884e+06
     0.78879   1.138766680e+06
     0.78985   1.143098598e+06
     0.79090   1.138600471e+06
     0.79195   1.123447436e+06
     0.79301   1.135421919e+06
     0.79407   1.110087735e+06
     0.79513   1.108416882e+06
     0.79619   1.145300218e+06
     0.79725   1.157299959e+06
     0.79832   1.151357188e+06
     0.79938   1.156250855e+06
     0.80045   1.133489227e+06
     0.80152   1.167501558e+06
     0.80258   1.153484731e+06
     0.80366   1.162481903e+06
     0.80473   1.137697501e+06
     0.80580   1.165986907e+06
     0.80688   1.155299350e+06
     0.80795   1.153917008e+06
     0.80903   1.155343996e+06
     0.81011   1.148161241e+06
     0.81119   1.170181747e+06
     0.81227   1.169519549e+06
     0.81336   1.172457623e+06
     0.81444   1.178289956e+06
     0.81553   1.180591084e+06
     0.81662   1.177661998e+06
     0.81771   1.182818915e+06
     0.81880   1.119788945e+06
     0.81989   1.096965549e+06
     0.82098   1.169799439e+06
     0.82208   1.144806022e+06
     0.82318   1.188313748e+06
     0.82427   1.186510337e+06
     0.82537   1.190383494e+06
     0.82648   1.199044372e+06
     0.82758   1.201119908e+06
     0.82868   1.205880021e+06
     0.82979   1.194738306e+06
     0.83090   1.176312522e+06
     0.83200   1.202764500e+06
     0.83311   1.134405118e+06
     0.83423   1.192051777e+06
     0.83534   1.177281873e+06
     0.83645   1.181169115e+06
     0.83757   1.202308398e+06
     0.83869   1.119938110e+06
     0.83981   1.200072457e+06
     0.84093   1.215954771e+06
     0.84205   1.195130387e+06
     0.84317   1.188785616e+06
     0.84430   1.161188236e+06
     0.84542   1.213963705e+06
     0.84655   1.213008801e+06
     0.84768   1.195655070e+06
     0.84881   1.229637993e+06
     0.84994   1.135621105e+06
     0.85108   1.231262957e+06
     0.85221   1.176202238e+06
     0.85335   1.218110929e+06
     0.85449   1.007546533e+06
     0.85563   1.214252214e+06
     0.85677   1.237440512e+06
     0.85791   1.244099161e+06
     0.85906   1.234653824e+06
     0.86020   1.240504884e+06
     0.86135   1.227514177e+06
     0.86250   1.235077705e+06
     0.86365   1.249520381e+06
     0.86480   1.244203977e+06
     0.86596   1.170431863e+06
     0.86711   1.138096458e+06
     0.86827   1.197074402e+06
     0.86943   1.150524741e+06
     0.87059   1.237142528e+06
     0.87175   1.222305998e+06
     0.87291   1.256979519e+06
     0.87408   1.227562770e+06
     0.87524   1.259460169e+06
     0.87641   1.238805278e+06
     0.87758   1.229117310e+06
     0.87875   1.268414873e+06
     0.87993   1.251463570e+06
     0.88110   1.165289601e+06
     0.88228   1.217576550e+06
     0.88345   1.273801174e+06
     0.88463   1.249307121e+06
     0.88581   1.290425204e+06
     0.88699   1.254747254e+06
     0.88818   1.280981454e+06
     0.88936   1.286216017e+06
     0.89055   1.291437694e+06
     0.89174   1.285592643e+06
     0.89293   1.265781047e+06
     0.89412   1.286039646e+06
     0.89531   1.276657777e+06
     0.89650   1.292635425e+06
     0.89770   1.277243404e+06
     0.89890   1.289295802e+06
     0.90010   1.250687740e+06
     0.90130   1.264956090e+06
     0.90250   1.263913259e+06
     0.90371   1.296224993e+06
     0.90491   1.309796252e+06
     0.90612   1.294675595e+06
     0.90733   1.304287271e+06
     0.90854   1.294155167e+06
     0.90975   1.248870069e+06
     0.91096   1.289074831e+06
     0.91218   1.297370979e+06
     0.91340   1.315633839e+06
     0.91462   1.294801551e+06
     0.91584   1.304079078e+06
     0.91706   1.293858812e+06
     0.91828   1.294300342e+06
     0.91951   1.304999188e+06
     0.92073   1.293420642e+06
     0.92196   1.285789751e+06
     0.92319   1.303080032e+06
     0.92442   1.295152785e+06
     0.92566   1.273798669e+06
     0.92689   1.304370664e+06
     0.92813   1.310599827e+06
     0.92937   1.292437280e+06
     0.93061   1.314391309e+06
     0.93185   1.321870154e+06
     0.93309   1.322102917e+06
     0.93434   1.321425764e+06
     0.93558   1.318623972e+06
     0.93683   1.311611681e+06
     0.93808   1.325943953e+06
     0.93933   1.319282703e+06
     0.94059   1.316083122e+06
     0.94184   1.278696479e+06
     0.94310   1.317648209e+06
     0.94436   1.309975311e+06
     0.94562   1.310158572e+06
     0.94688   1.330213081e+06
     0.94814   1.341003139e+06
     0.94941   1.338237872e+06
     0.95067   1.340526392e+06
     0.95194   1.337431260e+06
     0.95321   1.347370308e+06
     0.95448   1.321935176e+06
     0.95576   1.331286846e+06
     0.95703   1.337451289e+06
     0.95831   1.343510455e+06
     0.95959   1.353715279e+06
     0.96087   1.330690867e+06
     0.96215   1.360657588e+06
     0.96343   1.350062452e+06
     0.96472   1.309073052e+06
     0.96601   1.336488518e+06
     0.96730   1.339950263e+06
     0.96859   1.342123754e+06
     0.96988   1.351570837e+06
     0.97117   1.341310955e+06
     0.97247   1.350933228e+06
     0.97377   1.321209193e+06
     0.97506   1.342396116e+06
     0.97637   1.368572583e+06
     0.97767   1.359472690e+06
     0.97897   1.320568044e+06
     0.98028   1.374956547e+06
     0.98159   1.380896575e+06
     0.98290   1.374656662e+06
     0.98421   1.371170267e+06
     0.98552   1.388914224e+06
     0.98684   1.386044561e+06
     0.98815   1.389534566e+06
     0.98947   1.380815987e+06
     0.99079   1.339394929e+06
     0.99211   1.334694625e+06
     0.99344   1.349321408e+06
     0.99476   1.362649217e+06
     0.99609   1.369906232e+06
     0.99742   1.370768829e+06
     0.99875   1.370190266e+06
     1.00008   1.370532036e+06
     1.00142   1.377155017e+06
     1.00275   1.390830816e+06
     1.00409   1.384702272e+06
     1.00543   1.365860586e+06
     1.00677   1.361043188e+06
     1.00811   1.393419929e+06
     1.00946   1.388458827e+06
     1.01081   1.399156455e+06
     1.01216   1.388520919e+06
     1.01351   1.402498603e+06
     1.01486   1.385880392e+06
     1.01621   1.386032907e+06
     1.01757   1.404494148e+06
     1.01893   1.395306119e+06
     1.02028   1.383131085e+06
     1.02165   1.379403072e+06
     1.02301   1.402690561e+06
     1.02437   1.424326015e+06
     1.02574   1.400880020e+06
     1.02711   1.397173956e+06
     1.02848   1.398928459e+06
     1.02985   1.396785785e+06
     1.03123   1.413880131e+06
     1.03260   1.407366633e+06
     1.03398   1.399152339e+06
     1.03536   1.377856922e+06
     1.03674   1.426092219e+06
     1.03812   1.404018127e+06
     1.03951   1.395299097e+06
     1.04090   1.436498995e+06
     1.04228   1.410751897e+06
     1.04368   1.421259214e+06
     1.04507   1.441819221e+06
     1.04646   1.431280777e+06
     1.04786   1.416429600e+06
     1.04926   1.434318873e+06
     1.05066   1.431904344e+06
     1.05206   1.422962954e+06
     1.05346   1.440878148e+06
     1.05487   1.443129244e+06
     1.05628   1.443270840e+06
     1.05768   1.432519399e+06
     1.05910   1.403464780e+06
     1.06051   1.427263060e+06
     1.06192   1.443132413e+06
     1.06334   1.446123168e+06
     1.06476   1.451216532e+06
     1.06618   1.422261596e+06
     1.06760   1.433677951e+06
     1.06903   1.439424329e+06
     1.07045   1.435266625e+06
     1.07188   1.448784241e+06
     1.07331   1.421789779e+06
     1.07474   1.438833988e+06
     1.07618   1.452653818e+06
     1.07761   1.460708961e+06
     1.07905   1.434460100e+06
     1.08049   1.442189272e+06
     1.08193   1.393015951e+06
     1.08338   1.425687965e+06
     1.08482   1.453694488e+06
     1.08627   1.462987441e+06
     1.08772   1.433000086e+06
     1.08917   1.447187577e+06
     1.09062   1.462384088e+06
     1.09208   1.461985126e+06
     1.09353   1.460276173e+06
     1.09499   1.467880096e+06
     1.09645   1.408458790e+06
     1.09792   1.434019970e+06
     1.09938   1.448757564e+06
     1.10085   1.454356227e+06
     1.10232   1.428695076e+06
     1.10379   1.457324418e+06
     1.10526   1.464403994e+06
     1.10674   1.459566169e+06
     1.10821   1.476860907e+06
     1.10969   1.469778212e+06
     1.11117   1.475882093e+06
     1.11265   1.469685772e+06
     1.11414   1.478700613e+06
     1.11563   1.463550256e+06
     1.11711   1.488293675e+06
     1.11860   1.479944729e+06
     1.12010   1.468599594e+06
     1.12159   1.488355141e+06
     1.12309   1.489731993e+06
     1.12459   1.485779497e+06
     1.12609   1.397704960e+06
     1.12759   1.490240198e+06
     1.12909   1.495152843e+06
     1.13060   1.484207728e+06
     1.13211   1.509874871e+06
     1.13362   1.485582443e+06
     1.13513   1.501958199e+06
     1.13665   1.510454134e+06
     1.13816   1.451996920e+06
     1.13968   1.481214280e+06
     1.14120   1.468606553e+06
     1.14272   1.499670627e+06
     1.14425   1.488347478e+06
     1.14578   1.515590043e+06
     1.14730   1.509412858e+06
     1.14884   1.509641423e+06
     1.15037   1.527595900e+06
     1.15190   1.527789817e+06
     1.15344   1.522412896e+06
     1.15498   1.531552858e+06
     1.15652   1.535379581e+06
     1.15806   1.532999557e+06
     1.15961   1.503819969e+06
     1.16116   1.465386450e+06
     1.16270   1.538626582e+06
     1.16426   1.505451419e+06
     1.16581   1.537819779e+06
     1.16736   1.537579012e+06
     1.16892   1.492281793e+06
     1.17048   1.545608186e+06
     1.17204   1.545231600e+06
     1.17361   1.548506495e+06
     1.17517   1.546199506e+06
     1.17674   1.517221751e+06
     1.17831   1.510866602e+06
     1.17988   1.550518248e+06
     1.18146   1.539721946e+06
     1.18303   1.437889623e+06
