# Wavelength              Flux
#         um   erg s-1 cm-2 cm
     0.34235   2.980771201e+04
     0.34281   2.772577516e+04
     0.34327   2.419351240e+04
     0.34372   2.377150538e+04
     0.34418   2.561114256e+04
     0.34464   3.719505363e+04
     0.34510   5.620632885e+04
     0.34556   6.913360684e+04
     0.34602   5.062588736e+04
     0.34648   4.160277682e+04
     0.34695   4.058100336e+04
     0.34741   2.530629523e+04
     0.34787   1.677326982e+04
     0.34834   3.609887761e+04
     0.34880   3.102224666e+04
     0.34927   1.088687656e+04
     0.34973   1.716635192e+04
     0.35020   2.649161025e+04
     0.35067   4.328552905e+04
     0.35113   2.446861207e+04
     0.35160   2.095849495e+04
     0.35207   2.163059839e+04
     0.35254   2.495790185e+04
     0.35301   4.553505716e+04
     0.35348   6.912055226e+04
     0.35396   8.327084693e+04
     0.35443   8.455057361e+04
     0.35490   7.665995837e+04
     0.35537   7.506706929e+04
     0.35585   6.703552649e+04
     0.35632   6.956004014e+04
     0.35680   5.047805822e+04
     0.35727   4.195761998e+04
     0.35775   3.404231865e+04
     0.35823   2.398491254e+04
     0.35871   1.826433016e+04
     0.35918   2.405628070e+04
     0.35966   2.367521719e+04
     0.36014   4.993382250e+04
     0.36062   2.277843119e+04
     0.36111   2.352541312e+04
     0.36159   3.116135728e+04
     0.36207   2.021493559e+04
     0.36255   3.954567348e+04
     0.36304   2.738074679e+04
     0.36352   2.708634042e+04
     0.36401   5.398633612e+04
     0.36449   5.006838814e+04
     0.36498   4.711170934e+04
     0.36546   7.886456378e+04
     0.36595   9.873544182e+04
     0.36644   9.338673667e+04
     0.36693   6.278342165e+04
     0.36742   7.565500547e+04
     0.36791   4.702819441e+04
     0.36840   4.485801624e+04
     0.36889   4.048195796e+04
     0.36938   6.954125984e+04
     0.36988   9.594194072e+04
     0.37037   4.311926992e+04
     0.37086   2.774150817e+04
     0.37136   5.031565637e+04
     0.37185   2.575845552e+04
     0.37235   1.988029099e+04
     0.37285   2.650041106e+04
     0.37335   2.063116052e+04
     0.37384   1.536249906e+04
     0.37434   1.971380973e+04
     0.37484   1.537192713e+04
     0.37534   3.319036135e+04
     0.37584   4.043936585e+04
     0.37634   4.624118837e+04
     0.37685   5.881989428e+04
     0.37735   9.747025699e+04
     0.37785   9.283571002e+04
     0.37836   1.316698454e+05
     0.37886   9.920251126e+04
     0.37937   1.134422970e+05
     0.37987   8.471947722e+04
     0.38038   1.080167189e+05
     0.38089   6.802386948e+04
     0.38140   4.861410191e+04
     0.38190   2.441132494e+04
     0.38241   2.441460583e+04
     0.38292   2.851066039e+04
     0.38344   3.439056927e+04
     0.38395   3.549737299e+04
     0.38446   4.959238771e+04
     0.38497   5.150277049e+04
     0.38549   4.508246871e+04
     0.38600   2.308100253e+04
     0.38651   3.470243084e+04
     0.38703   5.092545876e+04
     0.38755   4.728891952e+04
     0.38806   4.926230124e+04
     0.38858   4.729529004e+04
     0.38910   6.502955890e+04
     0.38962   6.530591689e+04
     0.39014   6.795160435e+04
     0.39066   7.679087724e+04
     0.39118   1.292324934e+05
     0.39170   1.066524241e+05
     0.39223   6.019648031e+04
     0.39275   5.615208944e+04
     0.39327   3.099898058e+04
     0.39380   3.871539782e+04
     0.39432   4.873695178e+04
     0.39485   6.571240501e+04
     0.39538   1.042770106e+05
     0.39590   7.419838086e+04
     0.39643   5.860398174e+04
     0.39696   4.948762805e+04
     0.39749   8.025091378e+04
     0.39802   1.088759801e+05
     0.39855   9.704697775e+04
     0.39908   1.488119081e+05
     0.39962   1.321201941e+05
     0.40015   1.380648196e+05
     0.40068   1.319580544e+05
     0.40122   1.695792146e+05
     0.40175   1.783843706e+05
     0.40229   1.955138202e+05
     0.40283   1.665202227e+05
     0.40336   9.397613048e+04
     0.40390   1.842561775e+05
     0.40444   1.267739104e+05
     0.40498   1.463152817e+05
     0.40552   1.826689724e+05
     0.40606   1.622711812e+05
     0.40660   1.147638402e+05
     0.40715   1.223495748e+05
     0.40769   1.315073948e+05
     0.40823   1.477105489e+05
     0.40878   2.063043453e+05
     0.40932   2.199596419e+05
     0.40987   1.761180250e+05
     0.41042   1.603271624e+05
     0.41096   1.887988104e+05
     0.41151   1.582182443e+05
     0.41206   1.823150185e+05
     0.41261   2.018661823e+05
     0.41316   1.417084202e+05
     0.41371   1.733856499e+05
     0.41426   1.829183237e+05
     0.41482   2.304375620e+05
     0.41537   2.549198158e+05
     0.41592   3.094631858e+05
     0.41648   3.233304463e+05
     0.41704   3.265815837e+05
     0.41759   2.699219832e+05
     0.41815   3.019369405e+05
     0.41871   2.621857902e+05
     0.41927   2.931241112e+05
     0.41982   2.153622972e+05
     0.42038   1.773893366e+05
     0.42095   2.126950670e+05
     0.42151   1.963313384e+05
     0.42207   1.455480473e+05
     0.42263   8.779440753e+04
     0.42320   1.164894039e+05
     0.42376   1.370561557e+05
     0.42433   1.976178923e+05
     0.42489   1.798315489e+05
     0.42546   1.916025486e+05
     0.42603   2.684430491e+05
     0.42660   3.284922483e+05
     0.42717   2.781704267e+05
     0.42773   2.747127039e+05
     0.42831   2.931719287e+05
     0.42888   2.522679833e+05
     0.42945   2.488432445e+05
     0.43002   2.270114616e+05
     0.43060   2.076195967e+05
     0.43117   2.037369618e+05
     0.43175   2.735722327e+05
     0.43232   2.719894297e+05
     0.43290   2.370597991e+05
     0.43348   3.323017412e+05
     0.43405   2.846039373e+05
     0.43463   3.502647631e+05
     0.43521   3.011129794e+05
     0.43579   2.935231426e+05
     0.43638   3.075209525e+05
     0.43696   2.401222551e+05
     0.43754   1.588051680e+05
     0.43812   1.684994333e+05
     0.43871   1.702240188e+05
     0.43929   2.816448180e+05
     0.43988   3.082128024e+05
     0.44047   2.740713545e+05
     0.44106   3.317350848e+05
     0.44164   3.156744398e+05
     0.44223   3.364263646e+05
     0.44282   3.272282970e+05
     0.44341   3.114695031e+05
     0.44401   3.998911685e+05
     0.44460   4.277781978e+05
     0.44519   4.487017915e+05
     0.44579   3.738922367e+05
     0.44638   4.369260286e+05
     0.44698   4.094060012e+05
     0.44757   4.222637719e+05
     0.44817   3.896297951e+05
     0.44877   3.922725352e+05
     0.44937   3.752698913e+05
     0.44997   4.028217770e+05
     0.45057   4.890507945e+05
     0.45117   5.143304752e+05
     0.45177   4.679890505e+05
     0.45237   4.229171064e+05
     0.45298   2.889841392e+05
     0.45358   2.689740825e+05
     0.45418   3.131506129e+05
     0.45479   2.831686830e+05
     0.45540   3.594260503e+05
     0.45600   4.263530656e+05
     0.45661   4.506916500e+05
     0.45722   4.454440487e+05
     0.45783   4.492158699e+05
     0.45844   4.018164706e+05
     0.45906   4.655510264e+05
     0.45967   4.872426910e+05
     0.46028   4.677727236e+05
     0.46090   4.982172215e+05
     0.46151   4.745811673e+05
     0.46213   4.576620268e+05
     0.46274   4.991944130e+05
     0.46336   4.764954234e+05
     0.46398   4.459945783e+05
     0.46460   4.376148128e+05
     0.46522   4.237666351e+05
     0.46584   4.529896775e+05
     0.46646   5.229122766e+05
     0.46708   5.098889692e+05
     0.46770   5.590716971e+05
     0.46833   5.938329521e+05
     0.46895   6.066657281e+05
     0.46958   6.363245328e+05
     0.47021   5.619184721e+05
     0.47083   5.638349219e+05
     0.47146   5.992857915e+05
     0.47209   6.334487452e+05
     0.47272   6.300978676e+05
     0.47335   6.191494500e+05
     0.47398   6.014155989e+05
     0.47461   6.623663304e+05
     0.47525   6.826520862e+05
     0.47588   6.154158786e+05
     0.47652   6.050542745e+05
     0.47715   6.232578578e+05
     0.47779   6.591950784e+05
     0.47843   6.226151991e+05
     0.47907   5.625821439e+05
     0.47970   6.262096331e+05
     0.48034   5.891097311e+05
     0.48099   5.273901263e+05
     0.48163   5.326645424e+05
     0.48227   4.885363807e+05
     0.48291   4.800163786e+05
     0.48356   4.510268373e+05
     0.48420   4.643943572e+05
     0.48485   5.311101296e+05
     0.48550   5.156845353e+05
     0.48614   5.124296730e+05
     0.48679   5.552278875e+05
     0.48744   5.078619433e+05
     0.48809   5.686997302e+05
     0.48874   5.893615126e+05
     0.48940   5.767427549e+05
     0.49005   6.776144003e+05
     0.49070   6.556595345e+05
     0.49136   6.302650109e+05
     0.49201   5.468722016e+05
     0.49267   6.215539669e+05
     0.49333   6.353902820e+05
     0.49398   4.850455563e+05
     0.49464   5.121105191e+05
     0.49530   5.058727616e+05
     0.49596   4.955422660e+05
     0.49663   6.638981562e+05
     0.49729   7.459640825e+05
     0.49795   7.162140165e+05
     0.49862   6.221410418e+05
     0.49928   5.437668969e+05
     0.49995   4.858053153e+05
     0.50061   4.709927786e+05
     0.50128   3.583209284e+05
     0.50195   4.845901523e+05
     0.50262   6.411099486e+05
     0.50329   7.621390192e+05
     0.50396   5.710624512e+05
     0.50464   7.151338200e+05
     0.50531   5.674240767e+05
     0.50598   6.503504250e+05
     0.50666   6.052609881e+05
     0.50733   4.949495536e+05
     0.50801   3.452876374e+05
     0.50869   5.155327240e+05
     0.50937   6.772115398e+05
     0.51005   6.547916049e+05
     0.51073   4.643029657e+05
     0.51141   5.191124520e+05
     0.51209   6.511963509e+05
     0.51277   5.079142129e+05
     0.51346   6.055201139e+05
     0.51414   5.521763824e+05
     0.51483   5.504175407e+05
     0.51552   5.409062868e+05
     0.51620   5.915100686e+05
     0.51689   4.465303999e+05
     0.51758   3.938139484e+05
     0.51827   3.074120652e+05
     0.51897   4.854141145e+05
     0.51966   4.957715175e+05
     0.52035   5.756197572e+05
     0.52105   4.646524509e+05
     0.52174   5.907870107e+05
     0.52244   7.253910069e+05
     0.52313   4.797145444e+05
     0.52383   6.171594486e+05
     0.52453   7.807185407e+05
     0.52523   7.844315574e+05
     0.52593   7.956876342e+05
     0.52663   4.762963504e+05
     0.52734   4.175249355e+05
     0.52804   7.275884467e+05
     0.52874   7.943944758e+05
     0.52945   8.224263645e+05
     0.53016   7.906804849e+05
     0.53086   8.060055242e+05
     0.53157   7.602646594e+05
     0.53228   7.932568144e+05
     0.53299   4.835086842e+05
     0.53370   4.911201365e+05
     0.53441   6.453001544e+05
     0.53513   8.081046056e+05
     0.53584   8.897821419e+05
     0.53656   8.084949589e+05
     0.53727   6.795104245e+05
     0.53799   8.359385203e+05
     0.53871   7.620459005e+05
     0.53943   7.580248327e+05
     0.54014   6.035997072e+05
     0.54087   3.991273578e+05
     0.54159   6.173273952e+05
     0.54231   7.326247975e+05
     0.54303   6.699243789e+05
     0.54376   5.409224035e+05
     0.54448   7.736270717e+05
     0.54521   8.284048318e+05
     0.54594   7.667094122e+05
     0.54667   8.376441238e+05
     0.54739   8.975171494e+05
     0.54813   8.489652785e+05
     0.54886   8.564781644e+05
     0.54959   7.653927142e+05
     0.55032   8.043448222e+05
     0.55106   7.963579916e+05
     0.55179   8.839496357e+05
     0.55253   8.653566477e+05
     0.55327   8.429994171e+05
     0.55400   8.573893480e+05
     0.55474   7.342080837e+05
     0.55548   8.542627302e+05
     0.55622   9.254317205e+05
     0.55697   8.606929827e+05
     0.55771   7.658787960e+05
     0.55845   8.892428120e+05
     0.55920   8.189333711e+05
     0.55994   7.042477454e+05
     0.56069   9.319924257e+05
     0.56144   9.099119876e+05
     0.56219   9.269669127e+05
     0.56294   9.283654143e+05
     0.56369   9.649223456e+05
     0.56444   7.090596346e+05
     0.56519   8.985639696e+05
     0.56595   9.249996260e+05
     0.56670   7.637788857e+05
     0.56746   9.205005035e+05
     0.56822   8.992064161e+05
     0.56898   9.197616894e+05
     0.56973   9.987939351e+05
     0.57049   9.547957523e+05
     0.57126   9.298288386e+05
     0.57202   9.696254879e+05
     0.57278   1.004933662e+06
     0.57355   1.035244637e+06
     0.57431   1.007857244e+06
     0.57508   8.980379709e+05
     0.57584   9.246373483e+05
     0.57661   1.021648587e+06
     0.57738   9.590112112e+05
     0.57815   7.896877759e+05
     0.57892   8.214848032e+05
     0.57970   1.028063889e+06
     0.58047   1.047437773e+06
     0.58124   1.012094730e+06
     0.58202   1.020637360e+06
     0.58280   1.053830502e+06
     0.58357   8.636017931e+05
     0.58435   9.173380914e+05
     0.58513   9.952680511e+05
     0.58591   9.411640382e+05
     0.58669   1.041831685e+06
     0.58748   1.044005269e+06
     0.58826   1.029519429e+06
     0.58905   9.117666411e+05
     0.58983   9.303843489e+05
     0.59062   1.061898481e+06
     0.59141   1.057225072e+06
     0.59220   1.067160410e+06
     0.59299   1.037924594e+06
     0.59378   1.056972134e+06
     0.59457   1.030260881e+06
     0.59536   1.011151456e+06
     0.59616   1.056421345e+06
     0.59695   1.035575575e+06
     0.59775   1.053163916e+06
     0.59855   1.047685953e+06
     0.59934   1.063415403e+06
     0.60014   9.545787114e+05
     0.60095   1.069917761e+06
     0.60175   1.098156876e+06
     0.60255   1.080129464e+06
     0.60335   1.120819634e+06
     0.60416   1.141342688e+06
     0.60496   1.126126865e+06
     0.60577   1.096168351e+06
     0.60658   1.006982756e+06
     0.60739   1.147907008e+06
     0.60820   1.135024632e+06
     0.60901   1.129861714e+06
     0.60982   1.128835091e+06
     0.61064   1.068132341e+06
     0.61145   1.158012313e+06
     0.61227   1.060109068e+06
     0.61309   9.834431508e+05
     0.61390   9.225852266e+05
     0.61472   9.142143988e+05
     0.61554   1.051094608e+06
     0.61636   7.784471900e+05
     0.61719   9.260515135e+05
     0.61801   1.126624579e+06
     0.61883   1.137730126e+06
     0.61966   1.036576432e+06
     0.62049   1.149632095e+06
     0.62131   1.066118294e+06
     0.62214   1.021299326e+06
     0.62297   1.071828487e+06
     0.62380   9.919051181e+05
     0.62464   1.052485229e+06
     0.62547   8.468574503e+05
     0.62630   1.061560455e+06
     0.62714   1.109450803e+06
     0.62798   1.025362679e+06
     0.62882   1.100016536e+06
     0.62965   9.882512868e+05
     0.63049   1.061909825e+06
     0.63134   1.151231894e+06
     0.63218   1.139167006e+06
     0.63302   1.189154070e+06
     0.63387   1.105095775e+06
     0.63471   1.117223677e+06
     0.63556   1.125139747e+06
     0.63641   1.145147398e+06
     0.63726   1.178251462e+06
     0.63811   1.179186432e+06
     0.63896   1.220312389e+06
     0.63981   1.122762135e+06
     0.64066   1.064234361e+06
     0.64152   1.059593771e+06
     0.64237   1.055503633e+06
     0.64323   1.134602672e+06
     0.64409   1.095225378e+06
     0.64495   1.097117106e+06
     0.64581   1.164997455e+06
     0.64667   1.084885373e+06
     0.64753   1.110738463e+06
     0.64840   1.208349704e+06
     0.64926   1.140358481e+06
     0.65013   1.097771082e+06
     0.65100   1.177096543e+06
     0.65186   1.244051313e+06
     0.65273   1.251423182e+06
     0.65361   1.217015017e+06
     0.65448   1.128762903e+06
     0.65535   1.180990395e+06
     0.65623   1.145149397e+06
     0.65710   1.105428698e+06
     0.65798   1.158097203e+06
     0.65886   1.169087111e+06
     0.65973   1.122101409e+06
     0.66061   1.234664778e+06
     0.66150   1.250736130e+06
     0.66238   1.242272164e+06
     0.66326   1.247663630e+06
     0.66415   1.284286500e+06
     0.66503   1.283744698e+06
     0.66592   1.275560727e+06
     0.66681   1.235677070e+06
     0.66770   1.245703293e+06
     0.66859   1.204980942e+06
     0.66948   1.271980895e+06
     0.67037   1.252438699e+06
     0.67127   1.254556254e+06
     0.67216   1.286627260e+06
     0.67306   1.278935574e+06
     0.67396   1.281230422e+06
     0.67486   1.286585061e+06
     0.67576   1.230524708e+06
     0.67666   1.283435881e+06
     0.67756   1.279557214e+06
     0.67847   1.244767632e+06
     0.67937   1.299757602e+06
     0.68028   1.214940536e+06
     0.68119   1.273301137e+06
     0.68210   1.285002383e+06
     0.68301   1.289415724e+06
     0.68392   1.287622519e+06
     0.68483   1.268889404e+06
     0.68574   1.200937730e+06
     0.68666   1.291969996e+06
     0.68757   1.335372429e+06
     0.68849   1.326758092e+06
     0.68941   1.323479638e+06
     0.69033   1.297236162e+06
     0.69125   1.247303656e+06
     0.69217   1.140409584e+06
     0.69310   1.226293017e+06
     0.69402   1.280788334e+06
     0.69495   1.312832062e+06
     0.69588   1.348391981e+06
     0.69680   1.296248359e+06
     0.69773   1.214181374e+06
     0.69866   1.247307262e+06
     0.69960   1.328631486e+06
     0.70053   1.144836678e+06
     0.70146   1.067721716e+06
     0.70240   1.088527983e+06
     0.70334   1.279564836e+06
     0.70428   1.330786837e+06
     0.70522   1.284206381e+06
     0.70616   1.326297574e+06
     0.70710   1.298144417e+06
     0.70804   1.236979648e+06
     0.70899   1.257926170e+06
     0.70993   1.364948240e+06
     0.71088   1.376253803e+06
     0.71183   1.182834549e+06
     0.71278   1.143756965e+06
     0.71373   1.183879036e+06
     0.71468   1.205645182e+06
     0.71564   1.308818425e+06
     0.71659   1.332611170e+06
     0.71755   1.384930492e+06
     0.71850   1.307530621e+06
     0.71946   1.303935837e+06
     0.72042   1.110420778e+06
     0.72138   1.120477753e+06
     0.72235   1.355695688e+06
     0.72331   1.258728238e+06
     0.72427   1.239070562e+06
     0.72524   1.362944294e+06
     0.72621   1.384672008e+06
     0.72718   1.371789214e+06
     0.72815   1.377696968e+06
     0.72912   1.286673351e+06
     0.73009   1.312319812e+06
     0.73107   1.356091661e+06
     0.73204   1.275983763e+06
     0.73302   1.203416377e+06
     0.73400   1.213066567e+06
     0.73498   1.066927796e+06
     0.73596   1.211573901e+06
     0.73694   1.392436175e+06
     0.73792   1.407971250e+06
     0.73891   1.391160532e+06
     0.73989   1.380552963e+06
     0.74088   1.365236550e+06
     0.74187   1.205585219e+06
     0.74286   1.319497048e+06
     0.74385   1.451425222e+06
     0.74484   1.398197404e+06
     0.74583   1.435668698e+06
     0.74683   1.382682638e+06
     0.74783   1.359959120e+06
     0.74882   1.253082279e+06
     0.74982   1.066887572e+06
     0.75082   1.321351077e+06
     0.75183   1.420386876e+06
     0.75283   1.453167961e+06
     0.75383   1.462561082e+06
     0.75484   1.457803296e+06
     0.75585   1.454920739e+06
     0.75685   1.476175585e+06
     0.75786   1.492963842e+06
     0.75888   1.428648263e+06
     0.75989   1.433072452e+06
     0.76090   1.472346096e+06
     0.76192   1.442395247e+06
     0.76293   1.433065738e+06
     0.76395   1.479063355e+06
     0.76497   1.500098269e+06
     0.76599   1.434113705e+06
     0.76701   1.382628861e+06
     0.76804   1.471078827e+06
     0.76906   1.476430645e+06
     0.77009   1.421485702e+06
     0.77111   1.475124179e+06
     0.77214   1.474226473e+06
     0.77317   1.478362619e+06
     0.77421   1.495850339e+06
     0.77524   1.465897754e+06
     0.77627   1.498953652e+06
     0.77731   1.505270998e+06
     0.77835   1.471982460e+06
     0.77938   1.513041521e+06
     0.78042   1.504940686e+06
     0.78147   1.518188620e+06
     0.78251   1.524412250e+06
     0.78355   1.458045079e+06
     0.78460   1.519664295e+06
     0.78564   1.520359684e+06
     0.78669   1.531873260e+06
     0.78774   1.493005204e+06
     0.78879   1.479327925e+06
     0.78985   1.498996993e+06
     0.79090   1.516647728e+06
     0.79195   1.506112332e+06
     0.79301   1.329815259e+06
     0.79407   1.191878265e+06
     0.79513   1.313453178e+06
     0.79619   1.485882853e+06
     0.79725   1.533669704e+06
     0.79832   1.525813919e+06
     0.79938   1.491103328e+06
     0.80045   1.489953453e+06
     0.80152   1.553956587e+06
     0.80258   1.530561820e+06
     0.80366   1.543798017e+06
     0.80473   1.460760352e+06
     0.80580   1.516714013e+06
     0.80688   1.500823038e+06
     0.80795   1.486471206e+06
     0.80903   1.510796215e+06
     0.81011   1.388200330e+06
     0.81119   1.331313639e+06
     0.81227   1.528411755e+06
     0.81336   1.520121199e+06
     0.81444   1.427939591e+06
     0.81553   1.301774827e+06
     0.81662   1.482400850e+06
     0.81771   1.439979098e+06
     0.81880   1.503403964e+06
     0.81989   1.459719501e+06
     0.82098   1.407047220e+06
     0.82208   1.492359478e+06
     0.82318   1.563257340e+06
     0.82427   1.575814879e+06
     0.82537   1.566718883e+06
     0.82648   1.548390223e+06
     0.82758   1.442820899e+06
     0.82868   1.565157851e+06
     0.82979   1.540192145e+06
     0.83090   1.467229116e+06
     0.83200   1.502497400e+06
     0.83311   1.430064243e+06
     0.83423   1.423857602e+06
     0.83534   1.549883514e+06
     0.83645   1.570281175e+06
     0.83757   1.529994319e+06
     0.83869   1.482748837e+06
     0.83981   1.546124023e+06
     0.84093   1.534456293e+06
     0.84205   1.506150405e+06
     0.84317   1.541659867e+06
     0.84430   1.547568175e+06
     0.84542   1.608084526e+06
     0.84655   1.581386709e+06
     0.84768   1.605415446e+06
     0.84881   1.546402633e+06
     0.84994   1.031399111e+06
     0.85108   1.459004331e+06
     0.85221   1.580042023e+06
     0.85335   1.581437283e+06
     0.85449   1.349792851e+06
     0.85563   1.567247771e+06
     0.85677   1.597579072e+06
     0.85791   1.594119352e+06
     0.85906   1.568679156e+06
     0.86020   1.607165548e+06
     0.86135   1.590866717e+06
     0.86250   1.543272299e+06
     0.86365   1.545811470e+06
     0.86480   1.443737809e+06
     0.86596   1.386768226e+06
     0.86711   1.392280442e+06
     0.86827   1.532322479e+06
     0.86943   1.462986991e+06
     0.87059   1.530517781e+06
     0.87175   1.585305477e+06
     0.87291   1.556338289e+06
     0.87408   1.365205153e+06
     0.87524   1.532057261e+06
     0.87641   1.591614986e+06
     0.87758   1.575208070e+06
     0.87875   1.631312105e+06
     0.87993   1.582675785e+06
     0.88110   1.483956301e+06
     0.88228   1.564793163e+06
     0.88345   1.654339977e+06
     0.88463   1.645117584e+06
     0.88581   1.669238561e+06
     0.88699   1.612040586e+06
     0.88818   1.658685692e+06
     0.88936   1.668468785e+06
     0.89055   1.669618676e+06
     0.89174   1.663385361e+06
     0.89293   1.594182771e+06
     0.89412   1.601648398e+06
     0.89531   1.658651753e+06
     0.89650   1.673527054e+06
     0.89770   1.661047499e+06
     0.89890   1.678221600e+06
     0.90010   1.629669230e+06
     0.90130   1.632985438e+06
     0.90250   1.592606338e+06
     0.90371   1.623387004e+06
     0.90491   1.672002752e+06
     0.90612   1.659675894e+06
     0.90733   1.634346380e+06
     0.90854   1.543234326e+06
     0.90975   1.596297635e+06
     0.91096   1.674083879e+06
     0.91218   1.658418283e+06
     0.91340   1.623266888e+06
     0.91462   1.484806025e+06
     0.91584   1.664909260e+06
     0.91706   1.661464577e+06
     0.91828   1.641248987e+06
     0.91951   1.510348835e+06
     0.92073   1.663072339e+06
     0.92196   1.669708569e+06
     0.92319   1.622272600e+06
     0.92442   1.568697887e+06
     0.92566   1.392980669e+06
     0.92689   1.662416366e+06
     0.92813   1.665053633e+06
     0.92937   1.521478144e+06
     0.93061   1.657857190e+06
     0.93185   1.602330366e+06
     0.93309   1.645648594e+06
     0.93434   1.684968186e+06
     0.93558   1.678189724e+06
     0.93683   1.686367297e+06
     0.93808   1.681663777e+06
     0.93933   1.674074446e+06
     0.94059   1.534668548e+06
     0.94184   1.569220307e+06
     0.94310   1.683535973e+06
     0.94436   1.655125295e+06
     0.94562   1.556928004e+06
     0.94688   1.671458332e+06
     0.94814   1.582995177e+06
     0.94941   1.400629181e+06
     0.95067   1.542310881e+06
     0.95194   1.697034869e+06
     0.95321   1.720240602e+06
     0.95448   1.604893605e+06
     0.95576   1.630759346e+06
     0.95703   1.695433927e+06
     0.95831   1.609937541e+06
     0.95959   1.641041565e+06
     0.96087   1.685572652e+06
     0.96215   1.649549499e+06
     0.96343   1.652139062e+06
     0.96472   1.670304452e+06
     0.96601   1.585720388e+06
     0.96730   1.538476804e+06
     0.96859   1.675188934e+06
     0.96988   1.734717666e+06
     0.97117   1.691644981e+06
     0.97247   1.603522828e+06
     0.97377   1.671602711e+06
     0.97506   1.572151108e+06
     0.97637   1.609217052e+06
     0.97767   1.732836933e+06
     0.97897   1.699301437e+06
     0.98028   1.721497565e+06
     0.98159   1.728291690e+06
     0.98290   1.721244839e+06
     0.98421   1.743526491e+06
     0.98552   1.747900832e+06
     0.98684   1.638140694e+06
     0.98815   1.654860168e+06
     0.98947   1.745076253e+06
     0.99079   1.736727692e+06
     0.99211   1.728312307e+06
     0.99344   1.740546709e+06
     0.99476   1.749204551e+06
     0.99609   1.734152768e+06
     0.99742   1.735519335e+06
     0.99875   1.666111359e+06
     1.00008   1.571486669e+06
     1.00142   1.601880093e+06
     1.00275   1.583245732e+06
     1.00409   1.738706878e+06
     1.00543   1.750556827e+06
     1.00677   1.746133492e+06
     1.00811   1.735351317e+06
     1.00946   1.704745729e+06
     1.01081   1.724509944e+06
     1.01216   1.769072710e+06
     1.01351   1.758093296e+06
     1.01486   1.672293252e+06
     1.01621   1.584879658e+06
     1.01757   1.760562532e+06
     1.01893   1.750325162e+06
     1.02028   1.764202149e+06
     1.02165   1.731953161e+06
     1.02301   1.764171024e+06
     1.02437   1.786525774e+06
     1.02574   1.789236059e+06
     1.02711   1.783800800e+06
     1.02848   1.786100066e+06
     1.02985   1.774377661e+06
     1.03123   1.792195216e+06
     1.03260   1.714719360e+06
     1.03398   1.523458130e+06
     1.03536   1.725195175e+06
     1.03674   1.761869532e+06
     1.03812   1.778401907e+06
     1.03951   1.768495996e+06
     1.04090   1.702110390e+06
     1.04228   1.747077217e+06
     1.04368   1.757861471e+06
     1.04507   1.764315353e+06
     1.04646   1.775856329e+06
     1.04786   1.781475860e+06
     1.04926   1.784513828e+06
     1.05066   1.783313105e+06
     1.05206   1.799532328e+06
     1.05346   1.789522730e+06
     1.05487   1.811987060e+06
     1.05628   1.814919103e+06
     1.05768   1.811559269e+06
     1.05910   1.767090641e+06
     1.06051   1.760754436e+06
     1.06192   1.767983793e+06
     1.06334   1.791352906e+06
     1.06476   1.819697338e+06
     1.06618   1.785343142e+06
     1.06760   1.794846861e+06
     1.06903   1.578660246e+06
     1.07045   1.671667597e+06
     1.07188   1.798700464e+06
     1.07331   1.713930615e+06
     1.07474   1.524470176e+06
     1.07618   1.684231165e+06
     1.07761   1.827583166e+06
     1.07905   1.795074005e+06
     1.08049   1.812192795e+06
     1.08193   1.755942099e+06
     1.08338   1.765597208e+06
     1.08482   1.814525194e+06
     1.08627   1.814721171e+06
     1.08772   1.750456432e+06
     1.08917   1.769552812e+06
     1.09062   1.814056665e+06
     1.09208   1.833039064e+06
     1.09353   1.814758347e+06
     1.09499   1.799142102e+06
     1.09645   1.744053063e+06
     1.09792   1.746476593e+06
     1.09938   1.769750748e+06
     1.10085   1.642380940e+06
     1.10232   1.512188084e+06
     1.10379   1.679297839e+06
     1.10526   1.661704041e+06
     1.10674   1.562183626e+06
     1.10821   1.726607304e+06
     1.10969   1.708761981e+06
     1.11117   1.762252844e+06
     1.11265   1.706023670e+06
     1.11414   1.767998414e+06
     1.11563   1.772016522e+06
     1.11711   1.763916328e+06
     1.11860   1.818921213e+06
     1.12010   1.810136286e+06
     1.12159   1.837397258e+06
     1.12309   1.830671538e+06
     1.12459   1.810119214e+06
     1.12609   1.733720636e+06
     1.12759   1.829635406e+06
     1.12909   1.830510825e+06
     1.13060   1.789497970e+06
     1.13211   1.754646921e+06
     1.13362   1.771899938e+06
     1.13513   1.820105426e+06
     1.13665   1.847815635e+06
     1.13816   1.780082707e+06
     1.13968   1.695924667e+06
     1.14120   1.790108980e+06
     1.14272   1.773346018e+06
     1.14425   1.810020138e+06
     1.14578   1.804415129e+06
     1.14730   1.696933567e+06
     1.14884   1.764309950e+06
     1.15037   1.823322077e+06
     1.15190   1.752865228e+06
     1.15344   1.838155654e+06
     1.15498   1.870295637e+06
     1.15652   1.879950640e+06
     1.15806   1.829871685e+06
     1.15961   1.592149718e+06
     1.16116   1.711071200e+06
     1.16270   1.832625210e+06
     1.16426   1.798364484e+06
     1.16581   1.845816615e+06
     1.16736   1.842483843e+06
     1.16892   1.794555124e+06
     1.17048   1.862327759e+06
     1.17204   1.883082999e+06
     1.17361   1.844143563e+06
     1.17517   1.782739163e+06
     1.17674   1.836216642e+06
     1.17831   1.770480646e+06
     1.17988   1.600485042e+06
     1.18146   1.772472284e+06
     1.18303   1.759032439e+06
